chair to collider angle,table to collider angle,audience to collider angle,


30.53219,116.6969,30.53219,
30.53219,116.6969,30.53219,
30.81743,116.4899,30.81743,
90.75829,130.8789,90.75829,
90.00404,129.6129,90.00404,
89.79427,129.2282,89.79427,
89.6811,129.1002,89.6811,
89.24665,128.9103,89.24665,
89.11214,129.0166,89.11214,
89.16709,129.1534,89.16709,
84.82598,133.8027,84.82598,
84.32168,134.2963,84.32168,
83.71324,134.9192,83.71324,
83.04988,135.5946,83.04988,
82.3243,136.3812,82.3243,
81.49916,137.2617,81.49916,
80.63612,138.1294,80.63612,
79.74223,138.9839,79.74223,
78.89738,139.9305,78.89738,
78.02061,140.9002,78.02061,
77.06561,141.8658,77.06561,
76.04413,142.8035,76.04413,
74.9427,143.8001,74.9427,
73.8455,144.7963,73.8455,
72.69762,145.7272,72.69762,
71.54268,146.5827,71.54268,
70.42503,147.4345,70.42503,
69.3007,148.2271,69.3007,
68.15251,149.0303,68.15251,
66.95872,149.8671,66.95872,
65.77774,150.6759,65.77774,
64.65998,151.4688,64.65998,
63.71821,152.3626,63.71821,
62.85988,153.2087,62.85988,
62.09272,153.999,62.09272,
61.2736,154.7416,61.2736,
60.35993,155.3726,60.35993,
59.40183,155.8984,59.40183,
58.46712,156.4117,58.46712,
57.6835,156.7938,57.6835,
57.07981,157.1133,57.07981,
56.62233,157.3678,56.62233,
56.28214,157.5465,56.28214,
55.87724,157.5287,55.87724,
55.46706,157.397,55.46706,
54.98063,157.0652,54.98063,
54.42735,156.5559,54.42735,
53.82614,155.8938,53.82614,
53.21597,155.1104,53.21597,
52.58332,154.2737,52.58332,
51.94392,153.3557,51.94392,
51.30965,152.3437,51.30965,
50.68018,151.271,50.68018,
50.1041,150.1591,50.1041,
49.56975,149.0444,49.56975,
49.08627,147.9596,49.08627,
48.64021,146.8802,48.64021,
48.22922,145.7951,48.22922,
47.82602,144.7327,47.82602,
47.49525,143.7023,47.49525,
47.21412,142.7028,47.21412,
47.04603,141.8522,47.04603,
46.95173,141.0617,46.95173,
46.94778,140.3961,46.94778,
46.95007,139.7706,46.95007,
46.98444,139.1952,46.98444,
46.98773,138.6153,46.98773,
47.0271,138.1566,47.0271,
47.06046,137.6985,47.06046,
47.11617,137.3055,47.11617,
47.15742,136.9616,47.15742,
47.21741,136.6793,47.21741,
47.26011,136.3917,47.26011,
47.28323,136.097,47.28323,
47.30275,135.8127,47.30275,
47.29359,135.5181,47.29359,
47.25737,135.2155,47.25737,
47.18042,134.8992,47.18042,
47.07367,134.5569,47.07367,
46.92379,134.1579,46.92379,
46.73919,133.674,46.73919,
46.5037,133.0882,46.5037,
46.24729,132.4138,46.24729,
46.001,131.6348,46.001,
45.76937,130.8266,45.76937,
45.53135,129.9107,45.53135,
45.28894,128.888,45.28894,
45.06539,127.7142,45.06539,
44.8946,126.4202,44.8946,
44.76434,124.9736,44.76434,
44.662,123.4018,44.662,
44.5964,121.7103,44.5964,
44.55408,119.891,44.55408,
44.54824,118.0141,44.54824,
44.55902,116.0262,44.55902,
44.6487,113.9757,44.6487,
44.81222,111.7781,44.81222,
45.02489,109.5889,45.02489,
45.28837,107.3659,45.28837,
