chair to collider angle,table to collider angle,audience to collider angle,


70.99072,73.67738,70.99072,
70.99072,73.67738,70.99072,
101.1903,59.30692,71.07265,
122.8353,64.31343,95.01457,
124.3496,64.48405,96.83421,
124.4745,64.62086,97.0496,
124.587,64.77278,97.23304,
124.6326,64.89494,97.38589,
124.7052,64.98005,97.52498,
124.8059,65.03793,97.65789,
124.8818,65.09613,97.8053,
124.9913,65.13155,97.95171,
125.0331,65.14761,98.03796,
124.3088,64.6502,97.42594,
124.2035,64.58975,97.33146,
124.1134,64.53364,97.23161,
123.9918,64.47371,97.08382,
123.8835,64.43367,96.98869,
123.8237,64.41087,96.93193,
123.81,64.41425,96.9137,
123.7388,64.41061,96.88891,
123.7183,64.41499,96.88598,
123.6893,64.41518,96.84486,
123.5728,64.40672,96.75021,
123.447,64.37083,96.62761,
123.3276,64.34801,96.48847,
123.1828,64.31953,96.35985,
123.1037,64.31454,96.271,
123.0116,64.29979,96.18911,
122.8714,64.30228,96.06979,
122.6906,64.2784,95.87335,
122.4191,64.23241,95.59584,
122.1454,64.20301,95.34277,
121.9405,64.21251,95.15686,
121.8917,64.26809,95.12206,
121.7518,64.31725,95.02437,
121.7509,64.36932,95.04968,
121.8523,64.4769,95.17857,
121.8673,64.57308,95.26217,
121.8603,64.69455,95.29031,
121.7121,64.81243,95.20114,
121.4513,64.89712,95.00822,
121.1657,64.99134,94.77263,
120.8871,65.09461,94.52111,
120.5228,65.16666,94.2063,
120.2654,65.28957,93.97655,
119.926,65.30096,93.63403,
119.6271,65.31973,93.35398,
119.218,65.24882,92.89432,
118.5613,65.04314,92.0992,
117.7726,64.79182,91.19283,
116.9807,64.51207,90.22107,
116.1479,64.23815,89.23213,
115.2628,63.93612,88.19386,
114.5026,63.66951,87.25656,
113.8365,63.40303,86.43446,
113.2684,63.05247,85.69232,
112.8531,62.6175,85.04591,
112.5837,62.00734,84.44969,
112.3315,61.23215,83.83425,
112.2019,60.27527,83.22955,
112.1354,59.16053,82.658,
112.1012,57.93112,82.10498,
112.1756,56.62362,81.60039,
112.2621,55.23624,81.13706,
112.356,53.87519,80.68388,
112.5229,52.39133,80.26051,
112.6386,50.85945,79.80463,
112.694,49.26921,79.32022,
112.7437,47.68972,78.83078,
112.7811,46.07901,78.31328,
112.7686,44.53094,77.83443,
112.778,43.06497,77.38694,
112.7465,41.63907,76.9698,
112.7591,40.30277,76.62635,
112.8019,39.07655,76.35822,
112.87,37.88742,76.11524,
112.8668,36.80455,75.88692,
112.8848,35.85033,75.67695,
112.8713,34.91843,75.47163,
112.8815,34.14701,75.34534,
112.9282,33.44387,75.25239,
112.9723,32.8232,75.19029,
113.0265,32.30104,75.18255,
113.0491,31.77127,75.09761,
113.0222,31.31112,75.02061,
112.9869,30.85993,74.91468,
112.9482,30.45959,74.7953,
112.9051,30.08034,74.69373,
112.8606,29.7096,74.61991,
112.9145,29.38139,74.60439,
112.9556,28.9967,74.59644,
113.0122,28.60176,74.61768,
113.064,28.1924,74.59814,
113.0734,27.77078,74.55626,
113.0443,27.3291,74.48724,
113.0535,26.91559,74.42314,
113.0549,26.51654,74.37746,
113.0457,26.08253,74.34267,
