chair to collider angle,table to collider angle,audience to collider angle,


36.90347,124.8769,36.90347,
36.90347,124.8769,36.90347,
14.97532,126.9249,64.55272,
49.60388,112.5194,108.6757,
48.87767,113.2779,107.7305,
48.39568,113.6872,106.7963,
48.12115,113.8378,106.3081,
47.34902,114.1711,104.8633,
46.93661,114.2301,104.0353,
46.99121,114.1694,100.8381,
32.65053,120.0195,85.65543,
31.3074,120.4979,83.78673,
28.98243,121.4906,80.91978,
27.92786,121.9765,79.46353,
26.87505,122.4314,78.00361,
23.92102,123.7286,73.58806,
23.94269,123.704,73.60536,
23.07184,124.1025,72.17847,
22.2676,124.456,70.83725,
21.51765,124.7199,69.54285,
20.81734,124.8841,68.30711,
20.18283,125.0557,67.13464,
18.58657,125.6397,63.70789,
18.03117,125.962,62.01584,
17.24849,125.921,60.28165,
17.11061,125.7063,60.31742,
16.47724,125.508,59.25201,
15.82785,125.2698,58.17462,
15.25116,125.0719,57.1407,
14.79994,124.9539,56.2032,
14.39847,124.8148,55.375,
14.03178,124.6677,54.59227,
13.63358,124.492,53.78819,
13.20606,124.2748,52.96005,
12.69936,123.9829,52.04042,
12.25779,123.7386,51.13671,
11.82338,123.4673,50.26979,
10.87915,122.8281,47.94944,
10.41225,122.4537,46.90742,
10.15081,122.2574,45.84719,
10.20375,122.3105,45.96189,
10.09446,122.2261,45.53707,
9.936481,122.0919,45.1492,
9.752801,121.924,44.78559,
9.54318,121.7128,44.33808,
8.817662,120.8535,42.55924,
8.391196,119.8395,40.57417,
8.371305,118.6462,38.51952,
8.383798,118.5944,38.44353,
8.497568,118.2164,37.73357,
8.58753,117.889,37.16486,
8.636336,117.6149,36.73076,
8.503344,116.824,35.87491,
7.827193,116.5667,36.12679,
7.198083,116.4999,36.4035,
7.069355,116.6788,36.62189,
6.84361,116.6831,36.68718,
6.68105,116.7338,36.70432,
6.586361,116.7977,36.64895,
6.431999,116.9219,36.2975,
6.747617,117.0598,35.55581,
7.175972,117.0606,34.59102,
7.335374,117.0187,34.35765,
7.572948,116.9713,33.82335,
7.848905,116.8726,33.22371,
8.137717,116.7709,32.6163,
8.485889,116.6516,31.94129,
8.822072,116.5354,31.28881,
9.14671,116.3807,30.63754,
9.459474,116.2158,30.015,
9.760861,116.0294,29.38774,
10.04369,115.843,28.79913,
10.30414,115.6419,28.2404,
10.56142,115.4517,27.70101,
10.76406,115.2807,27.22898,
10.95035,115.1308,26.78736,
11.09968,115.0051,26.38963,
11.25041,114.8961,26.00658,
11.36207,114.7957,25.6813,
11.4735,114.6977,25.3673,
11.57605,114.6242,25.07589,
11.64814,114.5804,24.82571,
11.71425,114.5629,24.56682,
11.7639,114.5485,24.32699,
11.81186,114.5667,24.09524,
11.874,114.589,23.84763,
11.95865,114.6302,23.57498,
12.07917,114.6767,23.28085,
12.25731,114.7258,22.92807,
12.48503,114.7919,22.52485,
12.75897,114.8719,22.08091,
13.17069,114.9597,21.50314,
13.65359,115.0474,20.85051,
14.25594,115.1152,20.1003,
14.92923,115.1608,19.27813,
15.59214,115.1761,18.48429,
16.23193,115.1822,17.7382,
16.83613,115.1646,17.03966,
17.39309,115.1392,16.41558,
