pos to chair dis,pos to table dis,pos to audience dis,controller to chair dis,controller to table dis,controller to audience dis,


1.87243,3.478274,1.87243,0,4.507173,0,
1.87243,3.478274,1.87243,0,4.507173,0,
1.868344,2.061074,1.995404,0.9265466,2.1109,1.776354,
1.875205,2.067434,1.999372,1.775648,1.645307,1.716686,
1.872702,2.052875,1.983821,1.785433,1.663585,1.734657,
1.872172,2.052477,1.983242,1.790724,1.673508,1.744527,
1.872187,2.052151,1.982979,1.795947,1.68315,1.75427,
1.871036,2.051353,1.981974,1.810727,1.711173,1.781995,
1.871212,2.051266,1.981669,1.82219,1.730438,1.801231,
1.870669,2.051426,1.981928,1.821713,1.730839,1.801641,
1.87226,2.051267,1.98182,1.937615,1.908607,1.980076,
1.872076,2.049283,1.980551,1.953202,1.930342,2.001738,
1.872305,2.049382,1.980905,1.960396,1.940976,2.012455,
1.872467,2.04946,1.980963,1.967082,1.95134,2.022404,
1.872725,2.049368,1.981005,1.974794,1.96243,2.033284,
1.87299,2.049541,1.981071,1.980189,1.97171,2.041898,
1.873067,2.049531,1.981015,1.985766,1.98189,2.051142,
1.873158,2.049468,1.980971,1.990522,1.990937,2.059342,
1.872577,2.049393,1.980738,1.994098,1.999554,2.06693,
1.872464,2.049223,1.980516,1.99741,2.007915,2.07408,
1.872473,2.048905,1.980366,2.002024,2.016924,2.08224,
1.872067,2.049003,1.980126,2.003683,2.024483,2.087996,
1.872083,2.049092,1.980067,2.00778,2.033476,2.09572,
1.871837,2.049239,1.979944,2.009864,2.04113,2.101723,
1.870652,2.049252,1.979794,2.010111,2.048011,2.106743,
1.870427,2.049061,1.97957,2.011371,2.054578,2.111673,
1.870244,2.049249,1.979539,2.013209,2.062027,2.11736,
1.870233,2.049275,1.979442,2.014354,2.068561,2.122111,
1.87016,2.049227,1.979371,2.014796,2.07389,2.125784,
1.870097,2.049357,1.979417,2.016046,2.080578,2.130595,
1.869272,2.04934,1.979635,2.01558,2.085838,2.134835,
1.869199,2.049225,1.979582,2.01579,2.090766,2.138164,
1.86911,2.049365,1.979488,2.018853,2.098315,2.144139,
1.868577,2.049058,1.979,2.018972,2.103264,2.146862,
1.868478,2.049011,1.978817,2.019324,2.108045,2.149948,
1.868583,2.048998,1.97869,2.019821,2.112856,2.15309,
1.868767,2.048823,1.978253,2.020293,2.11718,2.155509,
1.868639,2.048662,1.977893,2.021084,2.122197,2.158965,
1.868536,2.048029,1.977229,2.021515,2.126102,2.161501,
1.868297,2.047782,1.977041,2.021867,2.130019,2.164416,
1.868196,2.047493,1.976602,2.022586,2.134683,2.167636,
1.868075,2.047105,1.976354,2.0231,2.138525,2.170486,
1.867898,2.046637,1.975894,2.024005,2.142614,2.17372,
1.867637,2.046267,1.975333,2.02465,2.14646,2.176367,
1.867384,2.045941,1.974968,2.025264,2.150319,2.179199,
1.866877,2.04556,1.974555,2.025731,2.153896,2.182036,
1.866639,2.045559,1.974226,2.026514,2.157821,2.184809,
1.866657,2.045306,1.973982,2.02739,2.161381,2.187562,
1.865848,2.04508,1.973686,2.02759,2.165037,2.19047,
1.865637,2.044767,1.973252,2.028249,2.168465,2.192962,
