chair to collider angle,table to collider angle,audience to collider angle,


87.01151,163.4158,87.01151,
87.01151,163.4158,87.01151,
128.0332,61.08985,86.86115,
63.1365,45.08095,49.66914,
55.76843,54.27219,49.84105,
54.16389,56.38004,50.17105,
53.30854,57.46095,50.29325,
50.6995,60.71456,50.6633,
48.84401,62.90897,50.82891,
48.80975,62.92033,50.76835,
32.98718,79.84935,51.13523,
32.41819,80.43848,51.15911,
31.81946,81.04483,51.15363,
31.20518,81.66139,51.16457,
29.42156,83.47437,51.23449,
29.50052,83.38387,51.2153,
29.06505,83.83184,51.22353,
28.69735,84.20651,51.2208,
28.35191,84.53574,51.18861,
28.0838,84.77615,51.13132,
27.9054,84.89114,51.02283,
27.35089,85.25048,23.76235,
27.24848,85.13073,23.98228,
27.23405,84.95937,24.14877,
27.35445,84.85783,24.04634,
27.38168,84.80193,24.11058,
27.45906,84.7243,24.11783,
27.51551,84.65093,24.14623,
27.54957,84.56089,24.16465,
27.62699,84.45596,24.16571,
27.66817,84.34355,24.18498,
27.73549,84.20643,24.20057,
27.79346,84.08507,24.22407,
27.94533,83.6962,24.30522,
28.1179,83.37005,24.31655,
28.15267,83.34373,24.28619,
28.25905,83.18163,24.26903,
28.37322,83.004,24.26589,
28.48488,82.81055,24.23917,
28.9898,82.16782,24.08442,
29.48548,81.63582,23.80399,
29.59495,81.58399,23.68569,
29.94127,81.29032,23.43913,
30.29302,80.98556,23.18999,
31.37514,80.03214,22.41891,
32.19895,79.29668,21.81839,
32.25876,79.24702,21.75696,
32.70063,78.85085,21.42805,
33.1332,78.48119,21.10046,
33.57008,78.1077,20.77453,
34.01775,77.74422,20.43689,
34.4783,77.37323,20.08655,
34.95445,76.98353,19.71659,
35.43676,76.6003,19.34904,
36.86966,75.43626,18.26274,
37.78208,74.64272,17.59529,
37.77005,74.61105,17.61507,
38.22168,74.20708,17.29185,
38.6708,73.80066,16.98148,
39.12568,73.38173,16.64181,
39.58503,72.97843,16.3102,
40.93279,71.80241,15.33045,
41.7228,71.06729,14.81942,
41.68209,71.10429,14.85451,
42.04443,70.78551,14.61571,
42.36958,70.52143,14.38979,
42.67809,70.27979,14.1842,
42.98786,70.04493,13.97264,
43.29073,69.83382,13.74275,
43.57716,69.65492,13.52403,
43.86044,69.46936,13.31988,
44.10014,69.34743,13.11831,
44.32816,69.21196,12.95407,
44.50909,69.10268,12.83158,
44.68192,69.02689,12.6914,
44.83642,68.99525,12.53295,
44.99876,68.97001,12.37304,
45.15902,68.97212,12.17618,
45.31843,68.98504,11.97538,
45.44649,69.0169,11.8051,
45.57258,69.04928,11.63412,
45.67616,69.07703,11.50556,
45.76996,69.05916,11.43902,
45.81434,69.02386,11.45944,
45.87956,68.98542,11.46161,
45.92143,68.93363,11.5115,
45.89725,68.89547,11.64584,
45.85249,68.85863,11.80904,
45.81433,68.87215,11.92702,
45.74352,68.90457,12.06676,
45.66272,68.98214,12.18762,
45.57958,69.09473,12.27075,
45.4965,69.24767,12.32997,
45.38245,69.464,12.38386,
45.22174,69.71419,12.48386,
44.97643,70.00453,12.68078,
44.62341,70.35689,12.99221,
44.15885,70.76454,13.41318,
43.59534,71.223,13.92433,
