chair to collider angle,table to collider angle,audience to collider angle,


78.66624,24.71574,78.66624,
78.66624,24.71574,78.66624,
136.5425,122.1593,82.83131,
157.1912,97.42471,55.55565,
157.6187,96.1319,54.19781,
157.5997,96.09628,54.1602,
157.5887,96.06516,54.12494,
157.5651,96.0526,54.11667,
157.5355,96.03963,54.10606,
157.5115,96.02094,54.09246,
157.4792,95.99948,54.07333,
157.4527,96.00268,53.76661,
158.5942,95.60687,53.29749,
158.6409,95.55788,53.23456,
158.6863,95.50866,53.16388,
158.784,95.36604,52.93607,
158.783,95.22635,52.74602,
158.7463,95.18928,52.71287,
158.7271,95.12595,52.6257,
158.7241,95.03667,52.50998,
158.7097,94.95222,52.39999,
158.6907,94.86186,52.27785,
158.661,94.77904,52.16536,
158.6375,94.69267,52.04501,
158.5939,94.61218,51.93996,
158.542,94.53319,51.84095,
158.4812,94.45562,51.73774,
158.4286,94.37007,51.62495,
158.3578,94.29144,51.51883,
158.303,94.20675,51.4024,
158.277,94.11616,51.28302,
158.2598,94.02498,51.16109,
158.2412,93.93105,51.04342,
158.2407,93.83345,50.917,
158.2216,93.72242,50.78609,
158.2267,93.58725,50.62584,
158.2271,93.4321,50.45211,
158.2622,93.2149,50.21291,
158.3008,92.98271,49.96025,
158.3356,92.72871,49.69217,
158.3906,92.42825,49.37708,
158.4327,92.12616,49.0624,
158.4689,91.80109,48.71623,
158.4976,91.43764,48.34129,
158.51,91.05746,47.95058,
158.5071,90.64165,47.51679,
158.4693,90.23971,47.10016,
158.4388,89.78371,46.63398,
158.3576,89.32576,46.15606,
158.2723,88.81633,45.62714,
158.1658,88.27256,45.06075,
158.0722,87.73068,44.48819,
157.9625,87.15224,43.8831,
157.8373,86.56796,43.27481,
157.6291,85.96645,42.62632,
157.4321,85.2811,41.89561,
157.1797,84.52369,41.09911,
156.8393,83.76878,40.28547,
156.4691,82.85814,39.34483,
156.0789,81.95254,38.39772,
155.5947,81.00244,37.41692,
155.137,80.03565,36.43738,
154.6799,79.11972,35.50913,
154.2334,78.14443,34.56124,
153.7127,77.21339,33.64409,
153.1654,76.28074,32.74613,
152.6358,75.31274,31.8561,
152.0898,74.42188,30.99687,
151.5748,73.58839,30.21197,
151.1643,72.78052,29.49689,
150.7418,72.07478,28.85077,
150.3333,71.41347,28.25155,
149.9313,70.73658,27.6586,
149.5408,70.13213,27.1173,
149.131,69.52209,26.56181,
148.73,68.91806,26.02924,
148.3371,68.36646,25.52103,
147.9585,67.84002,25.04347,
147.6368,67.35621,24.59956,
147.3133,66.90148,24.17759,
147.011,66.47823,23.78024,
146.708,66.07006,23.38667,
146.4026,65.67287,22.99918,
146.0811,65.273,22.60732,
145.7869,64.92023,22.26095,
145.5139,64.59077,21.93184,
145.279,64.30811,21.64952,
145.0504,64.0507,21.38985,
144.8472,63.80511,21.1482,
144.6631,63.58821,20.94034,
144.4609,63.36776,20.72324,
144.2689,63.12096,20.49381,
144.0632,62.86829,20.25996,
143.8157,62.59724,20.00474,
143.5827,62.31079,19.73648,
143.337,62.0296,19.46845,
143.1055,61.76834,19.21844,
142.8726,61.50257,18.96567,
142.6521,61.24273,18.72249,
142.4516,60.99838,18.49574,
