user x,user y,table x,table y,chair x,chair y,audience x,audience y,


0.1483381,1.597877,-3.876983,2.05678,0,0,0,0,
0.1483381,1.597877,-3.876983,2.05678,0,0,0,0,
0.1481556,1.597844,0.1251431,0.8757896,0,0,-2.051872,1.199752,
0.1008461,1.567149,0.125226,0.8758476,0,0,-1.971305,1.211079,
0.07416041,1.572623,0.1252711,0.8758178,0,0,-1.965463,1.210568,
0.07175007,1.573353,0.1253011,0.8758307,0,0,-1.959868,1.210202,
0.06956816,1.573974,0.1253443,0.8758227,0,0,-1.954078,1.209957,
0.06728114,1.574657,0.1254218,0.8757544,0,0,-1.948162,1.209792,
0.06057162,1.576663,0.1254568,0.8757845,0,0,-1.930621,1.20942,
0.06060572,1.576509,0.1253972,0.8758562,0,0,-1.930614,1.20953,
0.05838322,1.576923,0.1251092,0.8759692,0,0,-1.843666,1.142207,
0.03045333,1.576841,0.1251812,0.8759463,0,0,-1.840981,1.136603,
0.02865736,1.575839,0.1253018,0.8758813,0,0,-1.837245,1.128013,
0.02609242,1.573818,0.1252346,0.8759822,0,0,-1.829835,1.114068,
0.02437761,1.57232,0.125381,0.8758718,0,0,-1.825489,1.108296,
0.02263878,1.570978,0.1253996,0.8758448,0,0,-1.820955,1.105307,
0.02055493,1.569488,0.1253047,0.875839,0,0,-1.816834,1.107561,
0.01859909,1.567966,0.1253278,0.8757753,0,0,-1.815303,1.111016,
0.01819904,1.56816,0.1253445,0.8758488,0,0,-1.816689,1.112533,
0.01716892,1.567522,0.1252015,0.8760098,0,0,-1.815846,1.113762,
0.01586976,1.566754,0.1250987,0.8759811,0,0,-1.815405,1.115436,
0.0146218,1.566206,0.1250794,0.8759694,0,0,-1.814664,1.116592,
0.01347607,1.565572,0.1251447,0.8759086,0,0,-1.814179,1.117514,
0.01220512,1.564916,0.1250875,0.8759302,0,0,-1.814208,1.118689,
0.008878103,1.563695,0.1250083,0.8759741,0,0,-1.812982,1.122843,
0.006695446,1.563194,0.1250064,0.8759331,0,0,-1.814296,1.126196,
0.006709073,1.563315,0.1251531,0.875779,0,0,-1.81531,1.12522,
0.005782099,1.563061,0.1251729,0.8757837,0,0,-1.8169,1.12465,
0.004801419,1.562881,0.1251943,0.8757887,0,0,-1.817151,1.124594,
0.003970396,1.562647,0.1252401,0.8757023,0,0,-1.817373,1.124491,
0.003179068,1.562449,0.1253054,0.875656,0,0,-1.817948,1.123934,
0.002553773,1.562283,0.1252851,0.8756342,0,0,-1.81908,1.123836,
0.0009849733,1.561939,0.1253631,0.8756646,0,0,-1.820857,1.123949,
0.0002303235,1.562066,0.1250725,0.8759344,0,0,-1.822691,1.123229,
0.0007533599,1.562319,0.1250684,0.87594,0,0,-1.823269,1.123445,
0.0008036215,1.562102,0.1251485,0.8760067,0,0,-1.824564,1.123772,
0.0006865915,1.56204,0.1252823,0.8758874,0,0,-1.825586,1.123949,
0.0005506193,1.561924,0.1251383,0.8758992,0,0,-1.826283,1.12428,
0.0004539397,1.561946,0.125093,0.8759072,0,0,-1.82654,1.124876,
0.0003904104,1.56156,0.1250865,0.8758316,0,0,-1.828787,1.127338,
