chair to collider angle,table to collider angle,audience to collider angle,


69.20627,32.63693,69.20627,
69.20627,32.63693,69.20627,
69.21037,32.53492,69.21037,
76.1608,26.52904,76.1608,
76.78786,19.87123,76.78786,
76.83281,18.1816,76.83281,
76.8096,17.36702,76.8096,
76.72044,15.19878,76.72044,
76.68501,13.84117,76.68501,
76.66993,13.80244,76.66993,
74.08063,14.52626,74.08063,
74.0098,14.64376,74.0098,
73.94582,14.73568,73.94582,
73.86989,14.82135,73.86989,
73.83556,14.87436,73.83556,
73.88847,14.84108,73.88847,
73.99551,14.74738,73.99551,
74.14208,14.61898,74.14208,
74.26833,14.51453,74.26833,
74.37972,14.41757,74.37972,
74.49028,14.33614,74.49028,
74.57826,14.26957,74.57826,
74.67159,14.19528,74.67159,
74.75018,14.14499,74.75018,
74.84178,14.08609,74.84178,
74.98592,13.9862,74.98592,
75.12785,13.9038,75.12785,
75.26812,13.81726,75.26812,
75.39088,13.75606,75.39088,
75.49118,13.72139,75.49118,
75.56838,13.71073,75.56838,
75.59848,13.75557,75.59848,
75.60583,13.83663,75.60583,
75.59861,13.94599,75.59861,
75.56191,14.10027,75.56191,
75.55207,14.25576,75.55207,
75.52512,14.4667,75.52512,
75.49619,14.70548,75.49619,
75.46011,14.98036,75.46011,
75.40813,15.30232,75.40813,
75.33128,15.66162,75.33128,
75.23179,16.06644,75.23179,
75.11001,16.52744,75.11001,
74.97405,17.06019,74.97405,
74.85452,17.62205,74.85452,
74.70584,18.26603,74.70584,
74.55127,18.9465,74.55127,
74.39085,19.64178,74.39085,
74.22836,20.33678,74.22836,
74.0609,21.04529,74.0609,
73.90552,21.74751,73.90552,
73.79219,22.42562,73.79219,
73.70351,23.09667,73.70351,
73.65773,23.73671,73.65773,
73.63415,24.3567,73.63415,
73.61076,24.98612,73.61076,
73.59407,25.57144,73.59407,
73.58015,26.14264,73.58015,
73.54857,26.72224,73.54857,
73.53133,27.2755,73.53133,
73.5373,27.80915,73.5373,
73.57758,28.33231,73.57758,
73.65263,28.84303,73.65263,
73.74017,29.35461,73.74017,
73.85167,29.86139,73.85167,
73.97413,30.37976,73.97413,
74.09753,30.8966,74.09753,
74.23188,31.44361,74.23188,
74.36884,31.98836,74.36884,
74.51359,32.54618,74.51359,
74.65334,33.11201,74.65334,
74.7897,33.68126,74.7897,
74.90941,34.26207,74.90941,
75.01841,34.83535,75.01841,
75.10698,35.41155,75.10698,
75.20109,35.96666,75.20109,
75.29803,36.51165,75.29803,
75.40363,37.04652,75.40363,
75.5358,37.58348,75.5358,
75.66672,38.10273,75.66672,
75.79991,38.62933,75.79991,
75.91689,39.14459,75.91689,
76.0399,39.6455,76.0399,
76.13847,40.13109,76.13847,
76.24584,40.60723,76.24584,
76.35983,41.06785,76.35983,
76.49738,41.51985,76.49738,
76.62782,41.96362,76.62782,
76.76029,42.3995,76.76029,
76.87494,42.83874,76.87494,
76.97155,43.27044,76.97155,
77.06137,43.69698,77.06137,
77.1378,44.11892,77.1378,
77.19435,44.53217,77.19435,
77.25913,44.94566,77.25913,
77.31336,45.36202,77.31336,
77.33608,45.76793,77.33608,
77.37608,46.16905,77.37608,
77.40274,46.54521,77.40274,
