pos to chair dis,pos to table dis,pos to audience dis,controller to chair dis,controller to table dis,controller to audience dis,


1.581838,3.675031,1.581838,0,4.507173,0,
1.581838,3.675031,1.581838,0,4.507173,0,
1.837103,3.14989,2.457007,1.72267,2.824896,2.675762,
2.000874,2.944657,2.262222,2.052563,2.913826,1.992163,
2.00097,2.951575,2.26399,2.04798,2.904621,1.998171,
1.999265,2.954286,2.264888,2.040932,2.89575,2.004961,
2.000377,2.955241,2.265125,2.03788,2.890762,2.009192,
1.998644,2.958552,2.266073,2.025301,2.876933,2.022432,
1.997981,2.961432,2.266412,2.015023,2.868134,2.032987,
1.99761,2.961803,2.26512,1.971478,2.836491,2.078073,
1.996627,2.992186,2.268169,1.970694,2.837688,2.078704,
1.997892,2.993702,2.267883,1.970559,2.838623,2.079438,
1.997092,2.995459,2.267287,1.969078,2.84013,2.079869,
1.999098,3.000197,2.266374,1.968877,2.842591,2.080377,
1.99897,3.003415,2.265173,1.968068,2.842477,2.080074,
2.000114,3.003451,2.265169,1.970126,2.841744,2.078809,
1.999621,3.005009,2.264607,1.970446,2.841605,2.077727,
1.999885,3.00655,2.264533,1.971371,2.841542,2.076768,
2.001165,3.00821,2.264298,1.973089,2.841074,2.075817,
2.000057,3.010224,2.263693,1.973112,2.840759,2.074821,
2.000367,3.01199,2.263424,1.973891,2.840464,2.074005,
2.001691,3.013924,2.263089,1.975647,2.839915,2.072922,
2.001323,3.015483,2.262603,1.97625,2.839222,2.07172,
2.001813,3.016948,2.262303,1.977223,2.838932,2.070628,
2.003211,3.018564,2.262041,1.978887,2.838516,2.069642,
2.002508,3.020326,2.2616,1.979023,2.838203,2.068705,
2.002817,3.021919,2.261512,1.980003,2.837847,2.067712,
2.004194,3.023488,2.261147,1.981579,2.83754,2.066927,
2.003791,3.025256,2.260808,1.982188,2.837254,2.065883,
2.005669,3.026815,2.260383,1.984517,2.837061,2.064494,
2.006102,3.028509,2.259929,1.98565,2.837221,2.063308,
2.005392,3.03024,2.259251,1.98598,2.837344,2.062095,
2.005843,3.031749,2.259052,1.986985,2.837389,2.061161,
2.007338,3.033644,2.258595,1.988793,2.837848,2.059962,
2.006515,3.034865,2.258013,1.98821,2.839294,2.059448,
2.007013,3.036353,2.257882,1.9891,2.839593,2.058684,
2.008134,3.038375,2.257576,1.990226,2.840413,2.058111,
2.007292,3.039955,2.256822,1.989679,2.841211,2.057482,
2.008948,3.041424,2.256751,1.991362,2.842292,2.056747,
2.009304,3.043052,2.256465,1.991941,2.843255,2.056077,
2.008471,3.044764,2.255987,1.9916,2.844172,2.055494,
2.008604,3.04632,2.256403,1.992335,2.8452,2.054825,
2.009713,3.047731,2.256393,1.993301,2.845942,2.054613,
2.008932,3.049251,2.256176,1.993095,2.846704,2.053961,
2.010157,3.050664,2.256442,1.994743,2.847545,2.053071,
2.010277,3.052221,2.256617,1.995451,2.848481,2.05228,
2.00926,3.05359,2.256749,1.995288,2.84929,2.051614,
2.01036,3.054898,2.257483,1.996805,2.850127,2.051033,
2.01042,3.056155,2.257814,1.997291,2.851222,2.050493,
2.009233,3.057397,2.258014,1.997174,2.852006,2.049795,
