chair to collider angle,table to collider angle,audience to collider angle,


64.92755,163.6646,64.92755,
64.92755,163.6646,64.92755,
91.76926,17.62699,125.6449,
25.65683,109.6402,120.1791,
22.62771,113.7952,114.9708,
22.08848,114.6021,113.9056,
21.82094,114.9989,113.3689,
21.07013,116.1215,111.7903,
20.55901,116.7824,110.7492,
20.53985,116.7516,110.7895,
18.43964,121.6639,102.4223,
18.42375,121.8041,102.1183,
18.41471,121.9453,101.8264,
18.42744,122.0905,101.5573,
18.4352,122.2276,101.2515,
18.45088,122.3419,101.0097,
18.47765,122.4727,100.7605,
18.50602,122.5955,100.5114,
18.5198,122.699,100.2997,
18.53763,122.7929,100.0799,
18.53658,122.8511,99.87718,
18.54417,122.9173,99.68805,
18.5581,122.9805,99.51637,
18.56313,123.0219,99.33007,
18.57638,123.0638,99.18919,
18.59025,123.1059,99.05169,
18.60343,123.132,98.93884,
18.6151,123.1552,98.86247,
18.62863,123.1624,98.79527,
18.64307,123.1625,98.73473,
18.66099,123.1666,98.70937,
18.67747,123.1489,98.71877,
18.69566,123.1321,98.71647,
18.70104,123.0823,98.76449,
18.70682,123.0397,98.80225,
18.71679,122.9857,98.8502,
18.72801,122.9331,98.91644,
18.70831,122.8399,98.99937,
18.67728,122.7406,99.05649,
18.63363,122.6254,99.16142,
18.59029,122.505,99.24696,
18.52498,122.3533,99.32309,
18.46017,122.2052,99.40536,
18.39812,122.0586,99.47317,
18.36421,121.9292,99.53264,
18.35175,121.8313,99.58129,
18.38269,121.7662,99.62221,
18.45163,121.7404,99.63406,
18.56716,121.7684,99.65073,
18.66872,121.7932,99.63967,
18.75982,121.8103,99.6097,
18.85125,121.8324,99.57173,
18.95877,121.8973,99.47452,
19.07638,121.9621,99.39813,
19.22032,122.0673,99.30819,
19.3303,122.1309,99.24413,
19.44536,122.2155,99.13276,
19.5344,122.284,99.02119,
19.59727,122.3168,98.92206,
19.62118,122.3344,98.79268,
19.64165,122.3537,98.68729,
19.6465,122.3459,98.59493,
19.62601,122.3056,98.51035,
19.60014,122.2663,98.44446,
19.5647,122.2224,98.37881,
19.5169,122.1525,98.33401,
19.43704,122.0667,98.3202,
19.38135,121.9882,98.30407,
19.31101,121.893,98.32703,
19.26111,121.8104,98.38351,
19.21956,121.7277,98.45966,
19.18779,121.6572,98.55066,
19.15273,121.5762,98.65454,
19.10774,121.4891,98.76929,
19.0618,121.4006,98.89716,
18.99302,121.2856,99.02128,
18.90738,121.1592,99.13613,
18.80838,121.0232,99.27125,
18.70082,120.8803,99.38766,
18.6074,120.7533,99.48382,
18.49664,120.6162,99.58459,
18.38111,120.4767,99.66515,
18.27669,120.345,99.74374,
18.15411,120.1971,99.81983,
18.04423,120.0523,99.87273,
17.95717,119.9322,99.92594,
17.89737,119.838,99.97905,
17.85157,119.7542,100.0255,
17.82857,119.6915,100.074,
17.8596,119.6655,100.1408,
17.92122,119.6696,100.2044,
18.02021,119.7029,100.2676,
18.12288,119.7386,100.3651,
18.25561,119.7975,100.4486,
18.40844,119.8792,100.5204,
18.56669,119.9607,100.5855,
18.72528,120.0444,100.6276,
18.88054,120.1425,100.6582,
19.02697,120.2292,100.6863,
