chair to collider angle,table to collider angle,audience to collider angle,


68.45221,92.43534,68.45221,
68.45221,92.43534,68.45221,
49.8712,107.1823,130.7426,
12.5588,145.7491,89.37079,
14.27214,146.0696,86.17975,
15.02632,145.7334,84.5638,
15.38126,145.6628,83.99713,
16.69315,145.5101,82.31309,
17.76408,145.4888,81.18599,
17.80369,145.5301,81.48356,
16.85467,144.2145,82.20497,
16.42286,144.1979,82.75772,
15.99747,144.1812,83.30644,
15.53999,144.156,83.85684,
14.27413,143.977,85.43755,
14.21743,143.9487,85.44358,
13.7135,143.6802,85.8979,
13.21473,143.3872,86.32371,
12.74696,143.0798,86.68347,
12.32696,142.7204,86.98489,
11.95403,142.3642,87.21901,
11.71751,142.1413,87.40298,
11.60855,142.028,87.55817,
11.5117,142.0229,87.7923,
11.46585,142.1164,88.03613,
11.43962,142.1918,88.28714,
11.38994,142.2594,88.53357,
11.30786,142.3206,88.80361,
11.27758,142.4024,89.0644,
11.18076,142.431,89.3292,
11.04272,142.4212,89.58522,
10.92207,142.3812,89.81733,
10.77203,142.3528,90.08418,
10.58275,142.2764,90.35851,
10.38108,142.1433,90.57339,
10.19561,142.0569,90.82305,
10.01848,141.97,91.06071,
9.888193,141.8995,91.20521,
9.713166,141.7809,91.39016,
9.519814,141.6363,91.55518,
9.380519,141.5291,91.66727,
9.250706,141.4501,91.85719,
9.140413,141.4084,92.03349,
9.06902,141.3689,92.21233,
8.992414,141.3546,92.41052,
8.892582,141.3248,92.60682,
8.83122,141.3087,92.83015,
8.763113,141.3052,93.07523,
8.713321,141.3349,93.34034,
8.639588,141.3426,93.60459,
8.55079,141.3232,93.88815,
8.416574,141.2716,94.18239,
8.264507,141.1687,94.47942,
8.054567,141.0309,94.81342,
7.803485,140.8545,95.15765,
7.593987,140.697,95.52383,
7.338583,140.4949,95.91457,
7.091216,140.2893,96.32674,
6.873266,140.0802,96.80943,
6.681872,139.8592,97.35378,
6.542208,139.6361,97.93102,
6.454731,139.3437,98.67004,
6.477385,139.0331,99.44707,
6.6465,138.6962,100.2878,
6.966917,138.3286,101.2226,
7.526186,137.9565,102.2748,
8.324683,137.532,103.4577,
9.306476,137.0297,104.7856,
10.52185,136.4263,106.2545,
11.99432,135.6589,107.9177,
13.49579,134.8551,109.5315,
15.10951,133.9628,111.212,
16.86296,132.9497,112.9647,
18.76926,131.8672,114.8567,
20.79662,130.7124,116.8061,
23.08966,129.3899,118.9705,
25.40836,127.9874,121.1902,
27.79551,126.4987,123.4188,
30.24203,124.9148,125.6526,
32.5442,123.3013,127.767,
34.85876,121.6137,129.8263,
37.08946,119.9262,131.7325,
39.13882,118.2848,133.4974,
40.96464,116.78,134.9819,
42.59497,115.4381,136.259,
43.93759,114.2862,137.2979,
45.05155,113.3306,138.0943,
45.90309,112.5926,138.6443,
46.6185,111.9696,139.1254,
47.25475,111.4928,139.534,
47.83894,111.103,139.8954,
48.37882,110.7671,140.278,
48.96202,110.4679,140.6939,
49.66533,110.0532,141.1811,
50.35966,109.5721,141.652,
51.17402,108.9839,142.1842,
52.13004,108.2813,142.8608,
53.13879,107.4225,143.4928,
54.26988,106.4864,144.0399,
55.52147,105.4687,144.8757,
