chair to collider angle,table to collider angle,audience to collider angle,


65.67931,20.0528,65.67931,
65.67931,20.0528,65.67931,
127.3771,48.97118,25.84929,
99.79774,79.37012,57.95628,
99.79658,78.69238,57.6822,
99.78621,78.5415,57.93293,
99.75587,78.39448,58.19418,
99.71774,78.24903,58.47001,
99.6814,78.11205,58.75376,
99.62457,77.97247,59.03156,
99.56486,77.83234,59.32334,
99.49817,77.69099,59.60199,
99.46067,77.5481,66.32464,
98.79453,75.79732,65.29176,
98.71889,75.70277,65.57755,
98.67043,75.66702,65.90388,
98.63791,75.63461,66.20779,
98.48943,75.50677,67.13678,
98.47884,75.49778,67.08432,
98.40877,75.45975,67.35732,
98.34625,75.41411,67.62065,
98.28273,75.35493,67.88612,
98.18934,75.30227,68.15688,
98.08627,75.24352,68.40495,
97.98256,75.19693,68.67374,
97.87971,75.14856,68.94556,
97.78249,75.09692,69.21597,
97.70007,75.05297,69.50211,
97.6237,75.00603,69.80537,
97.53668,74.93856,70.11085,
97.45425,74.88194,70.46062,
97.36581,74.82468,70.81701,
97.2718,74.76962,71.25433,
97.18533,74.70971,71.65858,
97.09514,74.64655,72.07562,
97.00647,74.59308,72.50351,
96.96181,74.53429,72.91003,
96.90003,74.45703,73.27513,
96.85144,74.38231,73.61734,
96.81322,74.27862,73.91604,
96.76909,74.17896,74.20329,
96.72578,74.05126,74.4307,
96.70393,73.89842,74.59562,
96.67179,73.7484,74.76573,
96.62608,73.57598,74.82294,
96.57452,73.38529,74.88797,
96.50727,73.1722,74.86243,
96.44005,72.96109,74.84266,
96.37086,72.73228,74.77505,
96.26575,72.52161,74.66254,
96.15577,72.31368,74.51721,
96.03617,72.10282,74.34162,
95.88619,71.90186,74.18892,
95.7226,71.70851,73.99117,
95.54015,71.51485,73.80647,
95.3443,71.33277,73.62527,
95.11499,71.1506,73.43132,
94.87018,70.98721,73.21944,
94.61518,70.81794,72.98938,
94.35499,70.67399,72.75035,
94.08518,70.52283,72.50511,
93.84874,70.41644,72.29148,
93.64256,70.3071,72.08798,
93.44991,70.22433,71.92348,
93.29298,70.15858,71.78783,
93.13007,70.09672,71.67689,
93.00738,70.07122,71.60124,
92.90725,70.05317,71.52978,
92.81712,70.05426,71.48124,
92.72713,70.05683,71.44768,
92.62675,70.08044,71.42127,
92.51855,70.11377,71.42409,
92.37907,70.14679,71.6784,
92.23599,70.18996,71.70747,
92.09718,70.22377,71.78322,
91.96244,70.25824,71.85464,
91.84013,70.29978,71.98646,
91.69507,70.33533,72.11822,
91.56428,70.35904,72.26087,
91.43917,70.38484,72.40687,
91.31152,70.40008,72.6186,
91.19553,70.4192,72.85884,
91.07946,70.43444,73.07832,
90.95738,70.44106,73.37504,
90.83815,70.46117,73.64748,
90.72499,70.46148,73.97146,
90.59521,70.45476,74.28311,
90.47945,70.43871,74.58615,
90.3496,70.41946,74.91902,
90.23538,70.38605,75.25949,
90.13573,70.36844,75.638,
90.04897,70.35729,76.03082,
89.97268,70.34037,76.48353,
89.88642,70.33267,76.92786,
89.81483,70.31073,77.40075,
89.75973,70.29675,77.90583,
89.71268,70.28296,78.40744,
89.6973,70.26134,78.9491,
89.70052,70.23338,79.49355,
