chair to collider angle,table to collider angle,audience to collider angle,


157.1486,79.92305,157.1486,
157.1486,79.92305,157.1486,
134.9348,105.0524,97.33481,
152.1838,71.19721,24.10603,
151.663,70.58616,23.78633,
151.564,70.4099,23.75086,
151.4108,70.2442,23.57458,
151.2373,70.11111,23.37234,
151.1098,70.00252,23.20226,
150.9645,69.90322,23.0041,
150.8566,69.82405,22.84452,
150.8118,69.72749,22.00161,
150.0831,69.3111,21.24141,
150.1044,69.36578,21.19545,
150.1209,69.45461,21.11375,
150.2824,69.72898,21.04935,
150.5281,69.91612,21.18799,
150.5817,69.91997,21.23768,
150.6905,69.97883,21.28885,
150.7684,70.02312,21.31657,
150.8404,70.06518,21.32148,
150.9124,70.13657,21.3274,
150.9794,70.22857,21.33215,
151.1076,70.34325,21.37896,
151.2089,70.42604,21.42435,
151.2813,70.48412,21.44216,
151.3063,70.51503,21.41314,
151.3206,70.54516,21.36172,
151.3147,70.56645,21.30379,
151.2623,70.54877,21.18551,
151.1753,70.52485,21.04161,
151.0739,70.47939,20.91463,
151.0237,70.43982,20.83209,
150.9834,70.39951,20.77266,
150.9859,70.37553,20.77251,
151.0438,70.3685,20.8175,
151.152,70.40316,20.92168,
151.4372,70.48657,21.21558,
151.5193,70.47259,21.30657,
151.4969,70.39996,21.29708,
151.4946,70.31584,21.30208,
151.536,70.24611,21.37953,
151.6911,70.17876,21.60343,
151.9323,70.16428,21.90103,
152.1729,70.14325,22.21083,
152.2358,70.00211,22.3459,
152.0338,69.64146,22.22923,
151.6384,69.13952,21.94274,
151.1716,68.58785,21.59694,
150.7894,68.16399,21.30182,
150.4296,67.81671,20.99119,
149.9554,67.4262,20.54202,
149.461,66.97006,20.13841,
148.9555,66.44905,19.77346,
148.6605,66.07222,19.62692,
148.5598,65.85271,19.64077,
148.4843,65.67927,19.66572,
148.359,65.49526,19.63968,
148.0885,65.16507,19.50795,
147.6342,64.64701,19.25579,
147.1767,64.09776,19.04215,
146.7747,63.57759,18.89098,
146.4191,63.06137,18.81937,
146.0637,62.52805,18.73989,
145.5916,61.85654,18.67771,
145.0229,61.01373,18.63016,
144.2852,59.92934,18.62752,
143.4432,58.72865,18.68386,
142.5176,57.38482,18.86646,
141.612,56.06818,19.10956,
140.6036,54.67247,19.51645,
139.6229,53.32736,19.95478,
138.7747,52.13213,20.39849,
138.0946,51.11163,20.92527,
137.434,50.17342,21.47555,
136.7948,49.29803,22.05657,
136.3066,48.58555,22.63509,
135.9579,48.04188,23.17641,
135.7312,47.67363,23.62597,
135.5373,47.36586,23.97579,
135.3654,47.10373,24.28467,
135.2216,46.82625,24.5866,
134.9961,46.60381,24.77197,
134.8297,46.39788,24.92467,
134.6046,46.15012,25.04149,
134.2651,45.80629,25.08316,
133.7697,45.30273,25.17521,
133.2657,44.71579,25.33484,
132.6088,44.06676,25.6137,
132.0611,43.45135,25.9745,
131.5894,42.85053,26.35319,
130.8937,42.14639,26.76641,
130.1883,41.37052,27.25762,
129.3759,40.50714,27.76747,
128.6503,39.732,28.27332,
127.99,39.03448,28.75181,
127.3888,38.42797,29.15782,
126.8714,37.91069,29.53139,
126.4336,37.47768,29.87051,
