chair to collider angle,table to collider angle,audience to collider angle,


92.89579,16.7019,92.89579,
92.89579,16.7019,92.89579,
92.91222,72.18874,129.1735,
93.36208,71.77666,128.579,
93.34336,71.78103,128.6144,
93.31734,71.74641,128.6121,
93.31926,71.7507,128.6501,
93.32558,71.75959,128.6885,
93.32732,71.77903,128.723,
93.33315,71.81847,128.7912,
93.3176,71.83049,128.8321,
93.30617,71.85897,128.8732,
93.30025,71.89297,128.8528,
93.23882,72.06242,128.9986,
93.22261,72.04134,128.9735,
93.21613,72.03586,128.9627,
93.20789,72.01577,128.9385,
93.21207,72.00716,128.9257,
93.19503,71.98213,128.8955,
93.17429,71.93956,128.8413,
93.16203,71.91444,128.8049,
93.14209,71.88443,128.7622,
93.11148,71.85577,128.7169,
93.11211,71.83991,128.6952,
93.11742,71.84202,128.6765,
93.11356,71.83195,128.6537,
93.12139,71.83173,128.644,
93.1264,71.83656,128.622,
93.14293,71.86242,128.6318,
93.17381,71.89069,128.6463,
93.19682,71.91029,128.6585,
93.21449,71.92423,128.6601,
93.23833,71.92993,128.6494,
93.26418,71.9389,128.6589,
93.26093,71.93173,128.649,
93.23994,71.91258,128.6265,
93.24127,71.90177,128.6132,
93.24865,71.89205,128.5994,
93.23768,71.88356,128.5766,
93.23875,71.88786,128.5669,
93.23862,71.89507,128.5588,
93.22182,71.89606,128.5505,
93.2094,71.90959,128.5531,
93.19064,71.91144,128.5514,
93.20538,71.93012,128.5685,
93.2354,71.97313,128.5991,
93.25898,72.00043,128.6201,
93.28829,72.0416,128.6543,
93.32938,72.0934,128.6997,
93.37781,72.15279,128.7547,
93.43021,72.22021,128.8092,
93.50098,72.30258,128.8947,
93.55904,72.39467,128.982,
93.63863,72.50642,129.0892,
93.72338,72.61451,129.1987,
93.84653,72.76842,129.3489,
93.97919,72.94247,129.52,
94.16006,73.17102,129.7487,
94.33921,73.41538,129.9937,
94.50126,73.6665,130.2431,
94.64761,73.9101,130.4859,
94.79984,74.14996,130.7208,
94.95668,74.39112,130.954,
95.11584,74.64294,131.2054,
95.26848,74.88019,131.4384,
95.42443,75.10725,131.6609,
95.55865,75.32051,131.8745,
95.69605,75.53123,132.0804,
95.81021,75.74025,132.2861,
95.92893,75.92625,132.4694,
96.06211,76.11862,132.6604,
96.21194,76.32501,132.8561,
96.37427,76.52573,133.0549,
96.55499,76.73471,133.2628,
96.74623,76.9482,133.4696,
96.96509,77.18301,133.7037,
97.19342,77.43932,133.9611,
97.43498,77.72324,134.2327,
97.73299,78.06489,134.5717,
98.03432,78.43138,134.9319,
98.43945,78.8786,135.3702,
99.01086,79.49787,135.9767,
99.59265,80.16,136.6223,
100.2988,81.00205,137.4363,
101.118,82.00443,138.4133,
102.0235,83.16903,139.5473,
102.9765,84.46119,140.8051,
103.9002,85.76305,142.0784,
104.858,87.17943,143.461,
105.8634,88.66498,144.913,
106.9583,90.27587,146.4889,
108.1833,92.02901,148.2032,
109.3928,93.78779,149.916,
110.7301,95.71704,151.8043,
112.0452,97.62866,153.6717,
113.3587,99.54676,155.5448,
114.6185,101.4017,157.3601,
115.8673,103.2478,159.1637,
117.1568,105.0942,160.9599,
