chair to collider angle,table to collider angle,audience to collider angle,


59.5237,63.56255,59.5237,
59.5237,63.56255,59.5237,
59.57675,67.11214,110.008,
59.74663,67.92715,109.1323,
59.94666,67.89204,109.4595,
59.97976,67.89928,109.4817,
60.00695,67.90959,109.5,
60.08884,67.94558,109.5459,
60.12275,67.95655,109.5659,
60.1213,67.95618,109.5699,
60.62081,68.01534,110.0355,
60.64651,68.03007,110.0426,
60.66883,68.03347,110.0654,
60.68384,68.03773,110.08,
60.72134,68.05598,110.0905,
60.70109,68.04705,110.0914,
60.69288,68.05661,110.0777,
60.68172,68.06128,110.0658,
60.6797,68.07285,110.0503,
60.66962,68.06607,110.054,
60.65637,68.06547,110.0436,
60.63011,68.06103,110.0263,
60.61188,68.05167,110.0267,
60.59024,68.04128,110.0134,
60.55981,68.03275,109.995,
60.5346,68.02431,109.9923,
60.48693,68.00964,109.9652,
60.46272,67.99976,109.9529,
60.441,67.99263,109.9449,
60.42021,67.98453,109.9349,
60.41222,67.98427,109.9144,
60.39592,67.98292,109.8971,
60.38189,67.99261,109.8831,
60.3748,68.00022,109.8588,
60.37082,68.00845,109.8338,
60.33654,68.05454,109.7298,
60.30989,68.07786,109.6655,
60.32028,68.08604,109.6552,
60.30633,68.10068,109.6179,
60.30662,68.12151,109.5943,
60.30105,68.13496,109.5597,
60.26999,68.16587,109.4805,
60.23077,68.14961,109.4504,
60.19366,68.13914,109.4131,
60.18641,68.12582,109.4253,
60.15531,68.09986,109.4375,
60.11699,68.07037,109.4317,
60.0969,68.04328,109.448,
60.01245,67.94644,109.4959,
59.92228,67.88258,109.5081,
59.82939,67.80173,109.5269,
59.8261,67.80704,109.534,
59.7774,67.77409,109.5294,
59.73677,67.75432,109.5153,
59.69324,67.73132,109.515,
59.64629,67.7049,109.4964,
59.59385,67.67409,109.4853,
59.55285,67.65638,109.4691,
59.51248,67.64393,109.435,
59.47224,67.6193,109.4307,
59.37484,67.5955,109.3758,
59.32843,67.57871,109.3574,
59.27866,67.54472,109.3256,
59.29317,67.54623,109.3369,
59.28154,67.54355,109.3252,
59.26917,67.52773,109.3291,
59.26734,67.51872,109.3312,
59.26871,67.51173,109.3389,
59.29656,67.51353,109.3496,
59.28616,67.49068,109.3685,
59.28689,67.48218,109.3786,
59.26573,67.46564,109.3873,
59.24926,67.45612,109.3797,
59.24202,67.44587,109.3894,
59.21014,67.43983,109.3651,
59.20219,67.47702,109.3189,
59.20261,67.49036,109.2881,
59.2126,67.53031,109.2314,
59.22327,67.58096,109.175,
59.21696,67.62549,109.0976,
59.21696,67.6715,109.04,
59.21187,67.70443,108.999,
59.21454,67.75098,108.9302,
59.21554,67.85115,108.7957,
59.23343,67.91936,108.7241,
59.23163,67.91145,108.7356,
59.23997,67.94223,108.7001,
59.22505,67.94661,108.6789,
59.25377,68.02332,108.6034,
59.26061,68.06163,108.5621,
59.2668,68.0941,108.5148,
59.26994,68.08044,108.548,
59.27904,68.08836,108.5441,
59.29229,68.0991,108.532,
59.29987,68.10074,108.5401,
59.31913,68.13065,108.5219,
59.34054,68.14978,108.5406,
59.33528,68.1396,108.5594,
59.34681,68.13895,108.5696,
59.34703,68.13763,108.5707,
