chair to collider angle,table to collider angle,audience to collider angle,


44.90429,121.8094,44.90429,
44.90429,121.8094,44.90429,
19.5556,73.6523,121.6214,
49.08034,35.24355,125.8658,
49.17841,35.96516,123.238,
49.4355,35.84922,123.0114,
49.57506,35.74113,122.7815,
49.73032,35.67868,122.565,
50.1513,35.55316,121.904,
50.1193,35.60363,121.9713,
50.2663,35.63692,122.4528,
56.8243,31.03969,120.0113,
57.39683,30.34695,120.5074,
57.72174,29.80911,120.9513,
58.02972,29.44439,121.3527,
57.57671,29.86005,121.1432,
55.79885,32.08305,119.8438,
55.34589,32.57077,119.4985,
54.74215,33.38811,118.8525,
54.15571,34.35811,118.0056,
53.49706,35.21103,117.2765,
52.51384,36.53669,116.2459,
52.76958,35.84277,116.7595,
53.63621,34.27882,117.6866,
54.10873,33.33632,118.434,
54.1155,33.13615,118.6629,
54.39141,32.65228,119.0697,
54.52565,32.26048,119.455,
54.42316,32.07334,119.6895,
54.34602,32.04622,119.8387,
54.13557,32.07833,119.9741,
53.94683,31.99753,120.1971,
53.98877,31.86192,120.3284,
53.98548,31.71242,120.3577,
53.87836,31.62523,120.3627,
53.81956,31.39474,120.2244,
53.60553,31.40218,119.739,
53.63421,31.49735,119.5241,
53.52219,31.4474,119.3657,
53.67652,31.21846,119.3505,
54.05235,30.403,119.4143,
54.73347,29.52163,119.734,
54.77343,29.37969,119.7563,
55.19138,28.92748,119.8209,
55.49029,28.51688,119.8357,
55.82734,28.00077,119.7427,
57.54221,26.00621,119.7605,
58.89067,24.47674,119.4967,
60.78028,22.30987,119.5151,
61.09435,22.07758,119.5308,
61.87057,21.22956,119.4264,
62.28785,20.69024,119.1839,
62.65165,20.33872,118.763,
62.77607,20.15979,118.2531,
62.7682,20.05435,117.6899,
62.86879,20.00111,117.103,
62.94656,19.90059,116.4654,
63.12434,19.68308,114.8022,
62.6986,20.07656,113.8458,
62.3651,20.50059,113.9499,
61.86902,21.04061,113.5125,
61.10115,21.80998,113.0943,
60.25797,22.8453,112.6314,
59.3315,23.90619,112.121,
58.39593,24.92179,111.657,
57.67807,25.87103,111.199,
56.90059,26.79769,110.7396,
54.87117,29.15116,109.7948,
53.92984,30.02675,109.6476,
53.99264,29.75603,109.9578,
54.43762,29.03255,110.0752,
54.89617,28.30776,110.0677,
55.53259,27.64837,109.7477,
55.93428,27.23446,109.1397,
56.03576,27.07612,108.3481,
55.98268,27.21529,107.6806,
55.38499,27.74205,107.3624,
54.87192,28.07932,107.1188,
54.56543,28.38934,106.8409,
53.77249,29.02963,107.1352,
53.66027,29.06885,106.5296,
53.06939,29.97335,105.6328,
52.30214,30.92445,105.1217,
51.1918,31.9795,105.2564,
50.03746,33.25608,105.6501,
49.35405,33.62793,107.0774,
48.56974,34.24874,107.6717,
47.12395,35.80303,108.1386,
46.49125,36.40595,108.2475,
46.34385,36.41537,108.2078,
45.98821,36.77575,108.3526,
45.69055,37.00092,108.5005,
45.38548,37.19381,108.3012,
45.33157,37.36757,107.8199,
45.55486,37.24892,107.1314,
47.44532,35.32861,106.3607,
49.81443,33.14162,105.0781,
51.34432,31.65104,103.9448,
52.65002,30.31508,102.6875,
