pos to chair dis,pos to table dis,pos to audience dis,controller to chair dis,controller to table dis,controller to audience dis,


1.816469,4.12934,1.816469,0,4.507173,0,
1.816469,4.12934,1.816469,0,4.507173,0,
2.386707,1.924094,1.909412,1.9618,1.572762,2.411522,
2.330263,1.760063,2.030958,2.790329,4.1756,2.996799,
2.33233,1.755216,2.031873,2.790286,4.175555,2.997144,
2.332675,1.754892,2.032697,2.790207,4.175426,2.997742,
2.332936,1.754291,2.033818,2.790173,4.1754,2.998151,
2.333171,1.754139,2.034822,2.79019,4.175439,2.998812,
2.333461,1.753879,2.035673,2.79034,4.175507,2.99908,
2.333674,1.753222,2.036701,2.790291,4.175511,3.000004,
2.333654,1.753055,2.037412,2.790381,4.175594,3.000566,
2.333864,1.752622,2.038017,2.790515,4.175731,3.00095,
2.334549,1.75249,2.047293,2.790508,4.175998,3.013999,
2.335882,1.74984,2.047912,2.790453,4.176044,3.014384,
2.335601,1.749675,2.048583,2.790514,4.176003,3.014571,
2.335572,1.749694,2.049719,2.790481,4.175926,3.014716,
2.335538,1.749979,2.050487,2.790549,4.175943,3.014767,
2.335512,1.750155,2.050848,2.790557,4.175945,3.014762,
2.335308,1.750146,2.051402,2.790314,4.175563,3.014409,
2.335189,1.750349,2.051657,2.790339,4.175554,3.014343,
2.335004,1.750294,2.051571,2.790305,4.175531,3.014089,
2.334758,1.750256,2.051405,2.790236,4.175439,3.014115,
2.334573,1.750289,2.051486,2.790185,4.175441,3.014172,
2.334117,1.750198,2.051138,2.790123,4.175453,3.013741,
2.333849,1.750141,2.051143,2.790401,4.17586,3.013778,
2.333603,1.750164,2.050994,2.79042,4.175879,3.013672,
2.333261,1.750189,2.050305,2.790385,4.175902,3.01323,
2.333092,1.750179,2.050088,2.790476,4.175766,3.012708,
2.332863,1.75036,2.049487,2.790426,4.175819,3.01226,
2.332697,1.750499,2.048693,2.790423,4.175769,3.011821,
2.332529,1.750606,2.048212,2.790389,4.175703,3.011266,
2.332403,1.750875,2.047622,2.790437,4.175706,3.01061,
2.33203,1.750765,2.047142,2.790415,4.175719,3.010011,
2.331792,1.750808,2.046728,2.790352,4.17567,3.009799,
2.331485,1.751026,2.046258,2.790443,4.175704,3.009125,
2.331312,1.75085,2.045844,2.79038,4.175644,3.008712,
2.331037,1.750946,2.045386,2.790175,4.175594,3.008473,
2.330927,1.751072,2.044874,2.790205,4.175483,3.007913,
2.330776,1.751125,2.044488,2.790172,4.175435,3.007493,
2.330611,1.751155,2.044254,2.790281,4.175515,3.007276,
2.330385,1.75124,2.044024,2.790217,4.175494,3.007135,
2.330185,1.751393,2.043582,2.790207,4.175512,3.006864,
2.330076,1.751505,2.043511,2.790384,4.175623,3.006799,
2.329866,1.751621,2.0433,2.790352,4.175622,3.006451,
2.329702,1.7518,2.042803,2.790354,4.175607,3.006246,
2.329697,1.751951,2.042744,2.790459,4.175673,3.006145,
2.32954,1.752261,2.042577,2.790442,4.175671,3.006195,
2.329456,1.752437,2.042287,2.79046,4.175623,3.005972,
2.329343,1.752592,2.042413,2.790396,4.175553,3.005954,
2.329121,1.752748,2.04264,2.790379,4.175633,3.006153,
