chair to collider angle,table to collider angle,audience to collider angle,


95.57307,47.32082,95.57307,
95.57307,47.32082,95.57307,
95.30569,46.90343,95.30569,
84.34212,35.12076,84.34212,
84.81421,35.20585,84.81421,
84.99071,35.34396,84.99071,
85.13459,35.42332,85.13459,
85.64307,35.73986,85.64307,
86.21253,36.10289,86.21253,
86.29621,36.18896,86.29621,
86.56866,36.40742,86.56866,
94.32661,43.0921,94.32661,
94.76154,43.5867,94.76154,
95.15047,44.09206,95.15047,
95.50341,44.6182,95.50341,
95.91567,45.19834,95.91567,
96.33112,45.79563,96.33112,
96.72878,46.45046,96.72878,
97.12096,47.11113,97.12096,
97.48398,47.7885,97.48398,
97.84444,48.47115,97.84444,
98.19215,49.15361,98.19215,
98.52861,49.83484,98.52861,
98.86376,50.532,98.86376,
99.18806,51.23531,99.18806,
99.55263,51.93716,99.55263,
99.94572,52.64656,99.94572,
100.4419,53.37224,100.4419,
100.9517,54.10429,100.9517,
101.4365,54.85574,101.4365,
101.8626,55.59655,101.8626,
102.2186,56.30499,102.2186,
102.5083,56.99372,102.5083,
102.7888,57.66734,102.7888,
103.0985,58.32573,103.0985,
103.4211,58.994,103.4211,
103.7235,59.65117,103.7235,
104.0077,60.24495,104.0077,
104.233,60.83583,104.233,
104.4304,61.39108,104.4304,
104.5932,61.88743,104.5932,
104.728,62.34969,104.728,
104.8439,62.73341,104.8439,
104.9721,63.09061,104.9721,
105.0658,63.35345,105.0658,
105.1213,63.5774,105.1213,
105.1739,63.78045,105.1739,
105.2067,63.90182,105.2067,
105.258,64.01472,105.258,
105.3068,64.0638,105.3068,
105.3765,64.1048,105.3765,
105.4122,64.1048,105.4122,
105.4367,64.05885,105.4367,
105.4278,63.99449,105.4278,
105.4212,63.89664,105.4212,
105.401,63.76613,105.401,
105.3692,63.61098,105.3692,
105.3074,63.40742,105.3074,
105.2726,63.19851,105.2726,
105.2361,62.98595,105.2361,
105.201,62.7593,105.201,
105.1834,62.52522,105.1834,
105.1048,62.25541,105.1048,
105.0165,61.98309,105.0165,
104.8882,61.65449,104.8882,
104.758,61.31892,104.758,
104.6155,60.98812,104.6155,
104.4689,60.62684,104.4689,
104.3334,60.29346,104.3334,
104.1973,59.97247,104.1973,
104.0584,59.64761,104.0584,
103.9415,59.29695,103.9415,
103.8374,58.92562,103.8374,
103.7391,58.55863,103.7391,
103.6405,58.20213,103.6405,
103.5373,57.86117,103.5373,
103.4473,57.56156,103.4473,
103.3721,57.2646,103.3721,
103.328,56.99324,103.328,
103.3173,56.71837,103.3173,
103.3043,56.44941,103.3043,
103.3014,56.20858,103.3014,
103.2875,55.98328,103.2875,
103.2895,55.81791,103.2895,
103.3047,55.68621,103.3047,
103.3289,55.59754,103.3289,
103.3407,55.5288,103.3407,
103.3617,55.48199,103.3617,
103.3773,55.44271,103.3773,
103.4091,55.43756,103.4091,
103.4526,55.42138,103.4526,
103.4958,55.42145,103.4958,
103.5502,55.44876,103.5502,
103.5895,55.47491,103.5895,
103.6061,55.52202,103.6061,
103.6122,55.55929,103.6122,
103.6174,55.60777,103.6174,
103.6067,55.63995,103.6067,
103.5899,55.65064,103.5899,
103.5847,55.65742,103.5847,
