chair to collider angle,table to collider angle,audience to collider angle,


67.39964,12.63281,67.39964,
67.39964,12.63281,67.39964,
43.96511,93.97869,13.21279,
56.28274,154.103,54.06974,
54.26197,152.6695,51.98013,
54.0073,152.4532,51.58115,
53.76647,152.2371,51.17959,
53.55435,152.0425,50.80665,
53.3632,151.8517,50.45993,
53.16437,151.6668,50.1092,
52.95731,151.4833,49.76884,
52.75864,151.3059,49.43674,
52.53169,151.0896,48.78066,
47.22701,145.8319,42.89999,
46.91713,145.4867,42.57357,
46.56124,145.0695,42.16759,
46.17125,144.5815,41.69432,
45.73059,144.0289,41.14771,
45.24762,143.4202,40.53768,
44.67276,142.6906,39.80431,
44.10005,141.8886,39.00518,
43.52981,141.0384,38.14177,
42.96046,140.1038,37.18849,
42.47643,139.1736,36.24224,
42.17471,138.3869,35.44648,
41.94833,137.622,34.67802,
41.74603,136.8768,33.92995,
41.56152,136.1259,33.18903,
41.45023,135.4131,32.48642,
41.4088,134.7739,31.99855,
41.43899,134.1789,31.31203,
41.51175,133.6482,30.80774,
41.5689,133.0864,30.28045,
41.63806,132.5042,29.73631,
41.72419,131.9237,29.17986,
41.80659,131.3557,28.65546,
41.92436,130.8419,28.1987,
42.03794,130.3426,27.75507,
42.15388,129.869,27.33601,
42.22809,129.366,26.89621,
42.28904,128.8539,26.42668,
42.34906,128.35,25.97137,
42.41565,127.8442,25.53457,
42.47925,127.3682,25.11123,
42.50328,126.8664,24.66512,
42.50975,126.381,24.2352,
42.47626,125.9058,23.79255,
42.4529,125.4353,23.37091,
42.48684,125.0143,23.03309,
42.57849,124.6247,22.74674,
42.68541,124.2869,22.50203,
42.81358,123.945,22.28422,
42.91935,123.62,22.07246,
42.99646,123.2861,21.83434,
43.05421,122.9919,21.62507,
43.08661,122.6924,21.4003,
43.14414,122.4371,21.22674,
43.18405,122.2088,21.06672,
43.236,121.9676,20.89995,
43.2125,121.7613,20.70249,
43.16976,121.5181,20.48894,
43.09441,121.2841,20.25365,
43.00395,121.0386,20.00131,
42.8721,120.8188,19.73866,
42.76344,120.5891,19.4859,
42.66413,120.3575,19.23965,
42.56969,120.1473,19.01474,
42.50225,119.9546,18.81366,
42.43165,119.7732,18.61368,
42.35314,119.5765,18.41114,
42.28214,119.3933,18.22444,
42.20116,119.231,18.04898,
42.09328,119.0603,17.85332,
41.96223,118.8977,17.6489,
41.8023,118.7351,17.42796,
41.61854,118.5669,17.19054,
41.41958,118.4064,16.94923,
41.26263,118.2405,16.7429,
41.09167,118.1036,16.53674,
40.93847,117.9638,16.34391,
40.76546,117.809,16.11464,
40.58362,117.6561,15.8792,
40.41729,117.4675,15.62836,
40.25762,117.2777,15.37363,
40.12606,117.0981,15.15275,
40.00533,116.9262,14.94517,
39.88988,116.7595,14.74784,
39.77776,116.6082,14.5644,
39.65646,116.469,14.38648,
39.5911,116.354,14.25794,
39.53784,116.2673,14.16557,
39.50819,116.2329,14.1248,
39.54294,116.246,14.16866,
39.61848,116.3191,14.28065,
39.77415,116.3391,14.40673,
39.91313,116.2978,14.48099,
40.07244,116.2869,14.59779,
40.22379,116.3452,14.77318,
40.31279,116.4538,14.94062,
