pos to chair dis,pos to table dis,pos to audience dis,controller to chair dis,controller to table dis,controller to audience dis,


1.818026,3.503752,1.818026,0,4.507173,0,
1.818026,3.503752,1.818026,0,4.507173,0,
1.818658,3.501186,1.818658,0,4.507173,0,
1.864429,3.50107,1.864429,1.362989,3.629184,1.362989,
1.863119,3.50567,1.863119,1.362274,3.629778,1.362274,
1.86292,3.506364,1.86292,1.362405,3.629639,1.362405,
1.862959,3.506738,1.862959,1.362162,3.629853,1.362162,
1.863438,3.507435,1.863438,1.361113,3.630949,1.361113,
1.863563,3.507886,1.863563,1.360634,3.632049,1.360634,
1.86355,3.507756,1.86355,1.352183,3.636717,1.352183,
1.86147,3.511678,1.86147,1.352009,3.63665,1.352009,
1.86149,3.511853,1.86149,1.351763,3.636798,1.351763,
1.861309,3.512166,1.861309,1.352118,3.636499,1.352118,
1.861106,3.512469,1.861106,1.352452,3.636173,1.352452,
1.861019,3.512632,1.861019,1.352877,3.63582,1.352877,
1.860872,3.512816,1.860872,1.353632,3.635158,1.353632,
1.860684,3.513102,1.860684,1.354118,3.634716,1.354118,
1.860557,3.513274,1.860557,1.354721,3.634289,1.354721,
1.860354,3.51346,1.860354,1.355514,3.633548,1.355514,
1.86011,3.513752,1.86011,1.356076,3.633081,1.356076,
1.85997,3.513919,1.85997,1.356595,3.632665,1.356595,
1.85975,3.513974,1.85975,1.35722,3.632152,1.35722,
1.859492,3.514248,1.859492,1.357618,3.631732,1.357618,
1.85928,3.514369,1.85928,1.357971,3.63142,1.357971,
1.859043,3.514551,1.859043,1.35847,3.630725,1.35847,
1.85881,3.514805,1.85881,1.358614,3.63055,1.358614,
1.858776,3.514913,1.858776,1.358376,3.63071,1.358376,
1.858616,3.515058,1.858616,1.358707,3.63048,1.358707,
1.858416,3.515253,1.858416,1.358465,3.630644,1.358465,
1.858325,3.515306,1.858325,1.358749,3.630147,1.358749,
1.858122,3.515632,1.858122,1.358815,3.62998,1.358815,
1.857992,3.515821,1.857992,1.358279,3.630473,1.358279,
1.858001,3.515862,1.858001,1.35824,3.630362,1.35824,
1.857906,3.516073,1.857906,1.358462,3.629863,1.358462,
1.857817,3.516245,1.857817,1.357992,3.630133,1.357992,
1.858048,3.516247,1.858048,1.357872,3.630069,1.357872,
1.858017,3.516428,1.858017,1.357882,3.63011,1.357882,
1.858023,3.516561,1.858023,1.357392,3.630432,1.357392,
1.85822,3.516495,1.85822,1.357411,3.630208,1.357411,
1.858257,3.516637,1.858257,1.357105,3.630375,1.357105,
1.858331,3.51669,1.858331,1.356329,3.631006,1.356329,
1.858607,3.516599,1.858607,1.355898,3.631317,1.355898,
1.858572,3.516927,1.858572,1.355646,3.631619,1.355646,
1.858606,3.516982,1.858606,1.354898,3.632335,1.354898,
1.858738,3.516917,1.858738,1.354423,3.63277,1.354423,
1.858751,3.517053,1.858751,1.354208,3.63295,1.354208,
1.858826,3.517093,1.858826,1.35354,3.633577,1.35354,
1.859043,3.516932,1.859043,1.353344,3.633769,1.353344,
1.859139,3.516925,1.859139,1.352987,3.634185,1.352987,
1.859223,3.51691,1.859223,1.352473,3.634684,1.352473,
