chair to collider angle,table to collider angle,audience to collider angle,


150.3768,62.64516,150.3768,
150.3768,62.64516,150.3768,
101.2542,132.7337,101.4091,
144.3194,102.4792,18.43216,
140.437,104.8779,17.58311,
138.3937,106.3777,17.8681,
137.2404,107.2085,18.12266,
133.6299,109.8775,19.48104,
130.2971,112.3737,21.37884,
129.8003,112.7879,21.36666,
103.6779,138.5447,49.51441,
103.4357,138.7498,49.74946,
103.4469,138.6735,49.68781,
103.5943,138.4353,49.46915,
103.8391,138.0983,49.11188,
104.1999,137.5904,48.60095,
104.5856,137.1419,48.1158,
105.1589,136.5869,47.45779,
105.7958,135.9971,46.7638,
106.7191,135.2206,45.83821,
107.7533,134.3238,44.75246,
108.6832,133.4427,43.73943,
109.7371,132.4488,42.58777,
110.8758,131.4041,41.34218,
111.9807,130.3737,40.15892,
113.1147,129.3453,38.96514,
114.2016,128.3916,37.83751,
115.176,127.4966,36.82174,
116.1141,126.6315,35.841,
117.0243,125.7752,34.88616,
117.87,124.9524,33.97981,
118.6762,124.1423,33.07566,
119.4006,123.4206,32.28182,
120.1101,122.7364,31.53176,
120.7901,122.121,30.86289,
121.5055,121.5188,30.19558,
122.2027,120.8959,29.53277,
122.8596,120.2775,28.87517,
123.4865,119.7035,28.26328,
123.9824,119.2149,27.75837,
124.4337,118.7274,27.25563,
124.8187,118.2978,26.80335,
125.1641,117.856,26.34174,
125.5016,117.3868,25.84248,
125.8241,116.8791,25.30697,
126.949,115.1364,23.47367,
127.9276,113.4896,21.75923,
128.1154,113.1938,21.45426,
128.8453,112.1368,20.36801,
129.649,111.0792,19.31384,
130.4358,110.0605,18.30221,
131.1512,109.1321,17.39856,
131.7982,108.2652,16.58068,
132.4704,107.4193,15.80675,
133.2237,106.5225,14.99313,
134.0177,105.5313,14.14579,
134.7981,104.5378,13.29299,
135.5042,103.6381,12.56525,
136.1036,102.8707,11.99336,
136.556,102.2495,11.55538,
136.9075,101.6772,11.14373,
137.1392,101.1089,10.66365,
137.511,99.57161,9.369029,
137.0582,99.04372,8.807497,
136.7678,99.3102,9.017114,
136.6385,99.12845,8.918767,
136.57,98.9036,8.790195,
136.5893,98.551,8.517421,
136.6539,98.09393,8.190696,
136.7541,97.62074,7.836266,
136.8895,97.21931,7.590187,
137.0488,96.95488,7.544754,
137.1988,96.76763,7.564289,
137.2808,96.65816,7.627173,
137.3137,96.51165,7.672914,
137.2524,96.35973,7.660781,
137.0993,96.17982,7.574711,
136.768,96.01389,7.488023,
136.3627,95.86053,7.402287,
135.9043,95.7328,7.408355,
135.4485,95.60126,7.427929,
135.0459,95.46,7.482701,
134.7222,95.30566,7.555644,
134.4039,95.08133,7.616282,
134.0681,94.85315,7.690237,
133.7445,94.57887,7.765311,
133.3817,94.31973,7.861898,
133.0289,94.04047,7.999983,
132.6675,93.74509,8.181534,
132.3466,93.45123,8.372384,
131.9277,93.09205,8.586477,
131.3896,92.67774,8.925615,
130.7397,92.24685,9.379261,
129.899,91.77908,10.05097,
129.0184,91.38224,10.82267,
128.1685,91.07847,11.60274,
127.3819,90.83368,12.33504,
126.7204,90.66219,12.92633,
126.1963,90.55122,13.3845,
125.766,90.45749,13.73769,
