chair to collider angle,table to collider angle,audience to collider angle,


126.4873,74.51627,126.4873,
126.4873,74.51627,126.4873,
126.4504,113.1308,49.16479,
124.6021,114.3392,49.80036,
124.5483,114.6036,50.02435,
124.5452,114.6699,50.09716,
124.5281,114.7044,50.11968,
124.531,114.758,50.15005,
124.5085,114.7884,50.18921,
124.4908,114.8445,50.22786,
124.4826,114.8988,50.25722,
124.4709,114.9384,50.28579,
124.4577,115.0035,50.28531,
124.1936,115.6271,50.82694,
124.1595,115.6276,50.80073,
124.1119,115.6191,50.80177,
123.9274,115.6047,50.69143,
123.7572,115.5544,50.59876,
123.7566,115.5306,50.56791,
123.7033,115.4848,50.5332,
123.6592,115.4431,50.46912,
123.6178,115.4055,50.40063,
123.5823,115.3873,50.39204,
123.513,115.3454,50.31611,
123.3986,115.2862,50.2021,
123.3032,115.2245,50.14652,
123.1931,115.1523,50.02908,
123.096,115.0433,49.87577,
123.0246,114.9476,49.78514,
122.9728,114.8403,49.65599,
122.9344,114.7346,49.52483,
122.873,114.6319,49.43044,
122.8282,114.5133,49.29479,
122.7652,114.3806,49.13078,
122.6783,114.2576,49.01574,
122.6062,114.1405,48.87052,
122.5296,114.032,48.72629,
122.4566,113.9168,48.6183,
122.3868,113.7964,48.46737,
122.304,113.6608,48.29041,
122.1787,113.5192,48.1467,
122.0016,113.3424,47.90708,
121.7698,113.1302,47.62655,
121.4652,112.891,47.35038,
121.0754,112.6364,46.96862,
120.6335,112.373,46.56372,
120.0691,112.0969,46.15245,
119.4147,111.8212,45.67344,
118.6501,111.5387,45.16272,
117.7774,111.2525,44.65739,
116.7666,110.9396,44.0858,
115.6725,110.6189,43.5024,
114.5517,110.2953,42.93921,
113.3458,109.9546,42.37218,
112.1586,109.6297,41.86282,
110.8498,109.2985,41.36449,
109.4772,108.9808,40.92268,
108.0296,108.6385,40.50778,
106.4467,108.3011,40.16538,
104.8366,107.9506,39.88095,
103.259,107.595,39.67286,
101.6578,107.2239,39.51931,
100.1842,106.8286,39.38967,
98.81577,106.418,39.29394,
97.51583,105.9985,39.27607,
96.25706,105.5555,39.18115,
95.03222,105.1134,39.12633,
93.78658,104.6807,39.17216,
92.55659,104.21,39.18217,
91.3194,103.7359,39.22456,
90.16321,103.2891,39.30291,
89.22798,102.8554,39.29966,
88.47337,102.434,39.21909,
88.23137,102.0878,38.92604,
88.01785,101.7182,38.5992,
87.81431,101.3534,38.26393,
87.67353,100.9799,37.88479,
87.46537,100.606,37.54174,
87.19394,100.2103,37.22108,
86.90069,99.79971,36.93938,
86.56969,99.35325,36.61581,
86.22881,98.86618,36.24464,
85.9757,98.38588,35.84581,
85.81193,97.86336,35.34106,
85.73235,97.36665,34.78006,
85.73875,96.85331,34.18179,
85.73397,96.28318,33.51787,
85.69725,95.71219,32.8721,
85.65564,95.07825,32.16689,
85.62881,94.43574,31.44981,
85.60256,93.79733,30.73955,
85.59776,93.16422,30.00982,
85.57511,92.55395,29.32745,
85.53979,91.941,28.65325,
85.49753,91.30322,27.97739,
85.46246,90.68888,27.31701,
85.41926,90.08223,26.67112,
85.36609,89.49998,26.06884,
85.32308,88.98199,25.52556,
85.28282,88.49398,25.01741,
