chair to collider angle,table to collider angle,audience to collider angle,


99.15166,49.3616,99.15166,
99.15166,49.3616,99.15166,
99.13242,103.1271,23.23064,
99.38069,155.4908,76.25119,
102.1013,152.9888,73.73395,
102.3645,152.5989,73.36635,
102.5894,152.1576,72.94598,
102.8205,151.6938,72.51139,
103.029,151.2206,72.04388,
103.205,150.733,71.57007,
103.3429,150.2554,71.10837,
103.4435,149.7689,70.78925,
103.3317,141.6915,62.41385,
103.4793,141.2974,62.02665,
103.633,140.9259,61.65325,
103.7816,140.5726,61.30177,
103.9295,140.2538,60.98693,
104.0704,139.9562,60.69151,
104.1849,139.6867,60.42392,
104.2926,139.4401,60.1879,
104.4054,139.244,59.97382,
104.4702,139.0847,59.81627,
104.5493,138.9553,59.54554,
104.6061,138.8079,59.3902,
104.651,138.6654,59.24112,
104.7135,138.5024,58.95452,
104.7756,138.3435,58.78077,
104.8071,138.1984,58.62746,
104.8493,138.0262,58.38387,
104.8625,137.8402,58.17899,
104.8573,137.6503,57.97803,
104.8507,137.4489,57.70932,
104.8315,137.2424,57.48462,
104.8152,137.05,57.27605,
104.7846,136.9088,57.07587,
104.7165,136.7811,56.94244,
104.5961,136.696,56.83639,
104.4741,136.6583,56.72642,
104.33,136.6207,56.66628,
104.1885,136.6494,56.67494,
104.0698,136.6968,56.67471,
103.9715,136.7938,56.78176,
103.8615,136.9159,56.89993,
103.7487,137.0549,57.00211,
103.6269,137.1924,57.15616,
103.4996,137.3162,57.28036,
103.3855,137.4665,57.39653,
103.2968,137.6183,57.56146,
103.2054,137.7738,57.72663,
103.1367,137.9668,57.91127,
103.0382,138.1661,58.11265,
102.939,138.3805,58.33614,
102.7888,138.6614,58.56738,
102.61,138.9622,58.86767,
102.4022,139.3609,59.26442,
102.1205,139.8533,59.73042,
101.7908,140.3764,60.26849,
101.3573,141.0211,60.92044,
100.8567,141.7095,61.58117,
100.2724,142.4018,62.31365,
99.55283,143.2024,63.17159,
98.76893,144.0228,64.01413,
97.98698,144.8528,64.9591,
97.17909,145.7477,65.99953,
96.43385,146.679,66.98719,
95.6438,147.5493,68.08221,
94.80518,148.4471,69.2215,
93.9558,149.3431,70.3934,
93.05656,150.2413,71.62679,
92.09358,151.1442,72.93722,
91.09921,151.9726,74.22111,
90.09802,152.7954,75.67531,
89.10682,153.5945,77.09477,
88.16396,154.332,78.5607,
87.23701,155.0787,80.06236,
86.32847,155.7696,81.57926,
85.43912,156.3708,83.16807,
84.59809,156.9242,84.70458,
83.79601,157.4417,86.29496,
83.04371,157.876,87.93046,
82.38477,158.2637,89.49412,
81.77867,158.6042,91.06126,
81.32422,158.9645,92.69533,
80.96951,159.2759,94.21187,
80.6879,159.5608,95.69315,
80.42842,159.7394,97.14614,
80.26995,159.8917,98.51313,
80.12264,159.9998,99.93642,
79.95712,160.0028,101.4133,
79.80819,159.9205,102.8354,
79.65046,159.7526,104.2383,
79.48647,159.4859,105.6757,
79.34123,159.1517,107.0371,
79.16783,158.7247,108.3952,
79.01311,158.256,109.7468,
78.87149,157.7479,111.044,
78.70608,157.1783,112.3131,
78.57767,156.6049,113.5942,
78.50931,156.0585,114.7847,
78.49081,155.5479,115.9088,
