chair to collider angle,table to collider angle,audience to collider angle,


49.45533,68.27742,49.45533,
49.45533,68.27742,49.45533,
49.10164,33.1366,49.10164,
74.79586,12.82941,74.79586,
73.79997,15.45029,73.79997,
73.64858,15.73118,73.64858,
73.51815,16.01433,73.51815,
73.40894,16.29342,73.40894,
73.31888,16.55617,73.31888,
73.24641,16.84226,73.24641,
73.18925,17.10461,86.05215,
73.16834,17.37678,86.26876,
73.15363,17.62602,86.2164,
68.75127,16.08003,84.89635,
68.05485,15.83701,84.68338,
67.34677,15.70074,84.53114,
66.67084,15.65591,84.42431,
65.9732,15.67769,84.39295,
65.2447,15.77995,84.38282,
64.51472,15.8875,84.33759,
63.76011,16.03413,84.33177,
63.03009,16.18541,84.27428,
62.34652,16.33481,84.19595,
61.7593,16.48145,84.16096,
61.28928,16.59872,84.07817,
60.90328,16.69364,83.98342,
60.73541,16.71687,83.95088,
60.63415,16.70665,83.8717,
60.61182,16.64212,83.7661,
60.62505,16.54337,83.67858,
60.6922,16.37817,83.50311,
60.83348,16.13519,83.32898,
60.91139,15.87296,83.10745,
61.02403,15.56735,82.81304,
61.15919,15.22837,82.55161,
61.30411,14.8188,82.1655,
61.44627,14.3436,81.71844,
61.60131,13.84846,81.28135,
61.80109,13.26007,80.97689,
61.99512,12.65742,80.4135,
62.2124,12.03211,79.8683,
62.42884,11.3638,79.44881,
62.64012,10.68008,78.81337,
62.82865,9.982824,78.22433,
63.01266,9.256547,77.44695,
63.14907,8.50533,76.7016,
63.29862,7.738778,76.07619,
63.45211,6.919313,75.29211,
63.64174,6.076477,74.46011,
63.86033,5.223185,73.69539,
64.09932,4.354062,72.83981,
64.36661,3.501684,71.94344,
64.64046,2.700087,71.04741,
64.92343,2.075657,70.10421,
65.2217,1.867393,69.14301,
65.5151,2.25012,68.23602,
65.80276,2.981437,67.28011,
66.0848,3.906855,66.31316,
66.34685,4.91203,65.4787,
66.59194,5.893585,64.5924,
66.83039,6.852832,63.74585,
67.05302,7.742683,63.04037,
67.26447,8.56683,62.34305,
67.4377,9.282137,61.77635,
67.60927,9.92444,61.27955,
67.76012,10.52417,60.84147,
67.84624,10.9857,60.52942,
67.88756,11.42244,60.23136,
67.83733,11.78948,59.99359,
67.73495,12.08256,59.84298,
67.56351,12.29805,59.75551,
67.40437,12.44305,59.76421,
67.19199,12.50825,59.8522,
66.95607,12.4512,60.06423,
66.75717,12.43816,60.22593,
66.5041,12.32451,60.48648,
66.28019,12.25237,60.70964,
66.05174,12.19178,60.91339,
65.82658,12.13855,61.11557,
65.64413,12.08227,61.29578,
65.50393,12.04498,61.45795,
65.38625,12.0098,61.61963,
65.33487,12.00111,61.729,
65.33212,11.97,61.84344,
65.3529,11.91957,61.95729,
65.42248,11.88048,62.0477,
65.49578,11.85237,62.11882,
65.58733,11.82587,62.17762,
65.69827,11.82465,62.20887,
65.7787,11.82757,62.23587,
65.87849,11.84756,62.23408,
65.98833,11.89587,62.20216,
66.08604,11.94677,62.17105,
66.17834,12.01094,62.12591,
66.30361,12.06745,62.09278,
66.43853,12.0939,62.0818,
66.59104,12.11341,62.07976,
66.79612,12.07385,62.12309,
67.06643,11.97164,62.21786,
