chair to collider angle,table to collider angle,audience to collider angle,


71.81512,22.99925,71.81512,
71.81512,22.99925,71.81512,
32.79929,119.4646,11.92301,
36.38071,122.4519,9.78217,
36.41312,122.4615,9.75663,
36.43075,122.4778,9.735064,
36.44425,122.4924,9.719419,
36.44808,122.4887,9.701926,
36.43653,122.478,9.661963,
36.43363,122.4705,9.626861,
36.4238,122.4613,9.597777,
36.41967,122.4588,9.560057,
36.43083,122.4825,9.386006,
36.66826,122.6655,9.350551,
36.66375,122.6555,9.351644,
36.66605,122.6497,9.354018,
36.64411,122.6236,9.375362,
36.59557,122.5656,9.403392,
36.53895,122.506,9.433902,
36.46957,122.4326,9.472473,
36.40324,122.3568,9.519154,
36.33862,122.2834,9.591529,
36.2966,122.2303,9.673961,
36.23425,122.161,9.765856,
36.21365,122.1323,9.869522,
36.16385,122.0767,9.973067,
36.12251,122.0134,10.09085,
36.09077,121.966,10.19547,
36.05669,121.9204,10.32644,
36.00233,121.8454,10.45476,
35.94677,121.7687,10.61521,
35.87848,121.6767,10.79042,
35.7736,121.5451,11.0153,
35.65021,121.3928,11.26432,
35.53098,121.2185,11.53656,
35.4035,121.0381,11.87066,
35.25912,120.831,12.21563,
35.06224,120.5677,12.65074,
34.87072,120.2937,13.11454,
34.65318,119.9778,13.59321,
34.43414,119.651,14.09538,
34.21194,119.3072,14.62384,
33.98245,118.9471,15.13989,
33.74899,118.556,15.71108,
33.52761,118.1707,16.28462,
33.28318,117.7705,16.84852,
33.04327,117.3407,17.43575,
32.82668,116.9166,18.04893,
32.63769,116.5049,18.6697,
32.47172,116.0946,19.30247,
32.33571,115.6941,19.92945,
32.24094,115.3277,20.54221,
32.17871,114.9607,21.1589,
32.10299,114.5758,21.78591,
32.05129,114.182,22.43983,
32.02875,113.8019,23.11389,
32.01563,113.3963,23.80972,
32.04428,113.0115,24.50453,
32.09899,112.6464,25.19312,
32.1563,112.2719,25.85816,
32.21888,111.8756,26.52961,
32.28487,111.4522,27.21801,
32.37862,111.0223,27.93588,
32.51122,110.597,28.67459,
32.704,110.2179,29.41418,
32.85794,109.8125,30.11547,
33.04717,109.4264,30.80532,
33.24016,109.0311,31.48912,
33.41278,108.6537,32.11772,
33.57391,108.2626,32.73037,
33.7601,107.9087,33.30053,
33.95977,107.5788,33.86016,
34.16623,107.3071,34.35668,
34.35157,107.0394,34.80739,
34.50814,106.7702,35.23713,
34.62915,106.53,35.59892,
34.73814,106.2822,35.93702,
34.82056,106.0366,36.25943,
34.88982,105.8104,36.53972,
34.92928,105.5905,36.77635,
34.97457,105.3849,37.00272,
35.01003,105.2145,37.18793,
35.04225,105.0495,37.36553,
35.04161,104.8834,37.52169,
35.0209,104.7309,37.64965,
35.01227,104.6145,37.74611,
35.00687,104.5061,37.84609,
35.02224,104.4362,37.91972,
35.02578,104.3855,37.96633,
35.01405,104.3698,37.95941,
35.0108,104.3544,37.95774,
35.01322,104.3472,37.9445,
35.00198,104.3411,37.91597,
35.01378,104.3561,37.90186,
35.02284,104.3843,37.85995,
35.03103,104.4164,37.81589,
35.05423,104.4635,37.77282,
35.07132,104.5288,37.69735,
35.09029,104.6078,37.6269,
