chair to collider angle,table to collider angle,audience to collider angle,


69.94341,123.8577,69.94341,
69.94341,123.8577,69.94341,
51.37315,157.9074,91.44212,
11.80318,118.7638,73.51424,
12.16617,119.4308,73.8121,
12.10107,119.3837,73.86224,
12.08384,119.3535,73.86014,
12.14322,119.3781,73.83045,
12.29376,119.4324,73.70308,
12.48661,119.5333,73.59918,
12.65337,119.6439,73.56203,
12.786,119.7576,73.55871,
13.01241,119.865,74.01491,
16.62862,121.2242,71.27295,
17.1397,121.7176,71.28114,
17.37262,121.9272,71.31199,
17.95903,122.9027,71.93655,
18.3668,123.7259,72.6262,
18.36445,123.8555,72.81767,
18.60707,124.4157,73.37566,
18.86554,125.0089,73.9575,
19.131,125.592,74.58955,
19.38368,126.1566,75.24905,
19.64081,126.7097,75.94026,
19.95246,127.3048,76.65938,
20.35033,127.9383,77.37471,
20.92107,128.685,78.05929,
21.6183,129.5095,78.72241,
22.38338,130.4009,79.45261,
23.20425,131.318,80.18292,
23.94322,132.1493,80.90418,
24.60947,132.8952,81.63536,
25.27196,133.6397,82.33326,
25.92085,134.3197,82.93568,
26.5894,134.9965,83.47952,
27.22484,135.6159,83.9389,
27.82398,136.2027,84.43092,
28.27401,136.6584,84.93858,
28.65007,137.0258,85.41874,
28.97394,137.3399,85.84803,
29.34309,137.6864,86.25066,
29.7032,138.0218,86.61438,
30.01458,138.3047,86.92902,
30.33914,138.6065,87.26567,
30.6315,138.8799,87.57136,
30.94878,139.1761,87.88509,
31.30535,139.5168,88.25686,
31.6348,139.8317,88.63355,
31.95969,140.1395,89.01923,
32.28249,140.4576,89.42823,
32.60224,140.7598,89.77164,
32.92352,141.0528,90.04021,
33.19987,141.3096,90.26221,
33.43243,141.5256,90.41889,
33.64537,141.727,90.54173,
33.84964,141.9121,90.65462,
34.01357,142.0711,90.70327,
34.15829,142.2066,90.74918,
34.25961,142.2988,90.77033,
34.29974,142.3385,90.70071,
34.27399,142.3161,90.55042,
34.26003,142.308,90.40736,
34.17807,142.2428,90.1609,
34.07538,142.1589,89.94142,
33.93496,142.0395,89.69128,
33.69662,141.8196,89.35075,
33.48174,141.6199,89.00423,
33.23539,141.3866,88.60993,
33.0207,141.1757,88.1758,
32.87507,141.0195,87.70489,
32.78202,140.9104,87.23341,
32.73459,140.826,86.74575,
32.71043,140.7474,86.26685,
32.70258,140.6778,85.7822,
32.69009,140.6083,85.32198,
32.68979,140.5298,84.87022,
32.69336,140.445,84.41413,
32.67887,140.3237,83.93732,
32.67943,140.2054,83.46075,
32.68139,140.0963,82.98283,
32.71359,139.9936,82.52229,
32.78558,139.9279,82.10526,
32.87291,139.8746,81.69496,
32.98597,139.8376,81.29192,
33.12619,139.7925,80.88212,
33.29628,139.7896,80.46276,
33.50594,139.7884,80.04371,
33.73891,139.7767,79.59069,
34.02322,139.8283,79.13348,
34.27845,139.8201,78.6489,
34.56877,139.829,78.16483,
34.89702,139.8496,77.62933,
35.31706,139.8792,77.00362,
35.82004,139.9033,76.29133,
36.48848,139.9685,75.4248,
37.19901,140.0013,74.49374,
38.02105,140.0184,73.47492,
38.9523,140.0453,72.38453,
40.04021,140.0239,71.14067,
