pos to chair dis,pos to table dis,pos to audience dis,controller to chair dis,controller to table dis,controller to audience dis,


1.835426,4.071815,1.835426,0,4.507173,0,
1.835426,4.071815,1.835426,0,4.507173,0,
1.835475,2.959707,2.347944,0,2.207388,1.937142,
1.842191,2.97169,2.375021,1.767803,3.132349,2.607814,
1.842344,2.971995,2.375693,1.767759,3.132496,2.607852,
1.842466,2.972153,2.375115,1.768055,3.132974,2.60746,
1.842499,2.972223,2.374815,1.76805,3.132971,2.606801,
1.842564,2.972298,2.374841,1.767979,3.13304,2.606591,
1.842665,2.972572,2.375259,1.768046,3.133372,2.606993,
1.842737,2.97258,2.376287,1.768002,3.133379,2.607995,
1.842592,2.97254,2.377415,1.767659,3.133273,2.609124,
1.8426,2.972844,2.378785,1.767621,3.133501,2.61035,
1.842546,2.974055,2.38638,1.766774,3.133365,2.617346,
1.842691,2.975074,2.387203,1.766675,3.133428,2.617595,
1.842746,2.975273,2.387264,1.766538,3.133426,2.617684,
1.842749,2.975493,2.387287,1.766624,3.13395,2.617765,
1.84274,2.975517,2.38743,1.766629,3.134071,2.618037,
1.842667,2.975657,2.387446,1.766889,3.134601,2.618293,
1.842754,2.975731,2.387086,1.766849,3.134659,2.617982,
1.842546,2.975595,2.386765,1.767002,3.134821,2.61817,
1.842557,2.975697,2.386454,1.766896,3.134864,2.61793,
1.842579,2.975392,2.385888,1.767108,3.134973,2.617488,
1.84262,2.975405,2.385236,1.767269,3.135148,2.617083,
1.842628,2.975466,2.384657,1.767503,3.135394,2.61682,
1.842686,2.975085,2.383703,1.767602,3.135169,2.615965,
1.842576,2.974982,2.383073,1.767762,3.135361,2.615717,
1.84253,2.975093,2.382224,1.767799,3.135743,2.614973,
1.842506,2.975023,2.381561,1.767995,3.136073,2.614708,
1.842521,2.974995,2.381105,1.76812,3.136364,2.614344,
1.842505,2.974998,2.380242,1.768536,3.1368,2.613854,
1.842502,2.974759,2.3798,1.768764,3.136901,2.613518,
1.84261,2.974776,2.379004,1.768941,3.137168,2.612754,
1.842556,2.974795,2.378383,1.769407,3.137683,2.612482,
1.842534,2.974594,2.377617,1.769568,3.137648,2.611673,
1.842382,2.974438,2.377027,1.769712,3.137772,2.611212,
1.842389,2.974455,2.376315,1.769644,3.137739,2.610415,
1.842317,2.974281,2.375685,1.769885,3.137869,2.609679,
1.842367,2.974255,2.37513,1.770012,3.138076,2.609216,
1.842268,2.974016,2.374757,1.770427,3.138314,2.609141,
1.842259,2.974113,2.374237,1.770356,3.13817,2.608724,
1.84227,2.974058,2.373695,1.770489,3.138177,2.608359,
1.842204,2.973652,2.372921,1.770801,3.137969,2.607936,
1.842154,2.973707,2.372425,1.770934,3.138186,2.607634,
1.841946,2.973519,2.37141,1.771024,3.138161,2.606942,
1.841866,2.973583,2.370571,1.770937,3.138208,2.606067,
1.841754,2.973565,2.369982,1.771009,3.138322,2.605634,
1.841666,2.973491,2.36959,1.770951,3.138223,2.605195,
1.841655,2.97327,2.36908,1.771012,3.137948,2.604704,
1.841608,2.973286,2.368263,1.77109,3.13795,2.603858,
1.841498,2.973207,2.367761,1.771089,3.137869,2.603432,
