chair to collider angle,table to collider angle,audience to collider angle,


110.4624,22.83282,110.4624,
110.4624,22.83282,110.4624,
156.0698,150.8571,91.66018,
156.5411,150.8793,91.30917,
156.5217,150.8798,91.28828,
156.5044,150.8825,91.26851,
156.5172,150.8665,91.22823,
156.5126,150.8609,91.19793,
156.5107,150.8633,91.14809,
156.4977,150.8673,91.16788,
156.4737,150.8848,91.18139,
156.462,150.8757,91.14509,
156.5148,150.7314,91.00056,
156.5109,150.7214,90.99368,
156.4996,150.7081,90.97212,
156.4878,150.7079,90.96146,
156.4853,150.6897,90.94534,
156.4766,150.6842,90.94656,
156.4719,150.6911,90.94441,
156.463,150.6881,90.94893,
156.4512,150.6845,90.95036,
156.4274,150.6807,90.96391,
156.3863,150.686,90.97903,
156.3567,150.6961,90.98191,
156.3055,150.7098,90.99803,
156.2798,150.7479,91.0339,
156.2617,150.7834,91.06407,
156.2513,150.8295,91.09857,
156.2304,150.8958,91.15608,
156.1878,151.0018,91.24352,
156.139,151.0848,91.34881,
156.0842,151.1862,91.46528,
156.029,151.2972,91.60085,
155.9833,151.4038,91.72539,
155.9407,151.5367,91.87431,
155.896,151.6815,92.0476,
155.8872,151.8401,92.22452,
155.8666,152.0048,92.4022,
155.8151,152.1927,92.61987,
155.7298,152.3858,92.83639,
155.6307,152.5459,93.02659,
155.5289,152.6992,93.19527,
155.4328,152.8483,93.37525,
155.3504,152.9691,93.53056,
155.2715,153.0848,93.67688,
155.2227,153.1897,93.8137,
155.1663,153.2928,93.94614,
155.1141,153.3723,94.05341,
155.061,153.4517,94.14986,
154.9957,153.5316,94.25866,
154.9656,153.6025,94.34866,
154.9375,153.6778,94.44706,
154.932,153.7383,94.52116,
154.903,153.8029,94.61288,
154.8703,153.8866,94.72445,
154.8364,153.9874,94.85506,
154.7449,154.152,95.05817,
154.6414,154.3778,95.31856,
154.5047,154.6503,95.62666,
154.3286,154.9781,96.00211,
154.1125,155.3636,96.4245,
153.8636,155.8111,96.91365,
153.5773,156.3178,97.4606,
153.2237,156.9108,98.09866,
152.8223,157.5784,98.81525,
152.3531,158.3242,99.61859,
151.8198,159.1368,100.492,
151.2559,159.9928,101.399,
150.603,160.8866,102.3488,
149.8948,161.8173,103.3378,
149.1233,162.7802,104.3687,
148.3288,163.7611,105.4158,
147.4963,164.7887,106.5084,
146.6651,165.7941,107.5789,
145.7998,166.8296,108.6825,
144.9052,167.8593,109.784,
144.0167,168.8622,110.8652,
143.0679,169.8781,111.9737,
142.0901,170.8772,113.079,
141.1181,171.8307,114.1703,
140.1553,172.7594,115.2515,
139.2016,173.6444,116.3162,
138.2642,174.4522,117.3579,
137.2979,175.173,118.4082,
136.3463,175.7519,119.4336,
135.4015,176.1107,120.4496,
134.4331,176.2768,121.479,
133.5152,176.1557,122.443,
132.5979,175.7879,123.373,
131.6906,175.2571,124.2802,
130.7907,174.6398,125.2179,
129.8992,173.9706,126.1334,
129.0469,173.2691,126.9942,
128.1927,172.5214,127.8523,
127.3541,171.7604,128.7064,
126.51,170.9889,129.5407,
125.689,170.2216,130.3375,
124.8509,169.4185,131.1445,
124.0042,168.6093,131.9204,
123.1794,167.8098,132.6701,
