user x,user y,table x,table y,chair x,chair y,audience x,audience y,


0.5329539,1.420415,-3.876983,2.05678,0,0,0,0,
0.5329539,1.420415,-3.876983,2.05678,0,0,0,0,
0.5336932,1.420316,-3.876983,2.05678,1.66184,0.4818382,-1.795643,1.004696,
0.5667742,1.428288,-3.876983,2.05678,1.661967,0.481997,-1.756702,1.005732,
0.5680301,1.429045,-3.876983,2.05678,1.661999,0.4819815,-1.753375,1.006621,
0.5680912,1.429146,-3.876983,2.05678,1.662006,0.481849,-1.749677,1.006322,
0.5682179,1.429178,-3.876983,2.05678,1.662015,0.4818704,-1.745833,1.006859,
0.5683107,1.429262,-3.876983,2.05678,1.66197,0.4819217,-1.741858,1.007508,
0.5684173,1.429384,-3.876983,2.05678,1.662052,0.4817994,-1.73732,1.007101,
0.5687252,1.429308,-3.876983,2.05678,1.662062,0.4818232,-1.733081,1.007903,
0.5687828,1.429374,-3.876983,2.05678,1.662151,0.4817753,-1.728744,1.008679,
0.568749,1.429395,-3.876983,2.05678,1.662368,0.4817011,-1.664675,1.009173,
0.5680813,1.429375,-3.876983,2.05678,1.662528,0.4819412,-1.660258,1.007861,
0.5679805,1.429323,-3.876983,2.05678,1.662549,0.4819586,-1.656125,1.007584,
0.5677838,1.429249,-3.876983,2.05678,1.662675,0.4819188,-1.652559,1.007599,
0.5676271,1.429221,-3.876983,2.05678,1.66257,0.4817224,-1.648118,1.006612,
0.5674354,1.429284,-3.876983,2.05678,1.662581,0.4817045,-1.644596,1.006444,
0.567331,1.429273,-3.876983,2.05678,1.66251,0.4817383,-1.641214,1.006263,
0.5671884,1.429277,-3.876983,2.05678,1.662416,0.4816539,-1.637971,1.005277,
0.5671338,1.429216,-3.876983,2.05678,1.662423,0.4816213,-1.635402,1.005265,
0.5669283,1.429181,-3.876983,2.05678,1.662497,0.4815671,-1.632954,1.005434,
0.5667768,1.429155,-3.876983,2.05678,1.662402,0.4814222,-1.630537,1.005069,
0.5665451,1.429172,-3.876983,2.05678,1.662389,0.4813976,-1.628646,1.005223,
0.5664717,1.429236,-3.876983,2.05678,1.662651,0.4812484,-1.627028,1.005426,
0.5663308,1.429208,-3.876983,2.05678,1.662947,0.4813557,-1.624919,1.004872,
0.5662264,1.429146,-3.876983,2.05678,1.662969,0.481324,-1.623869,1.005223,
0.5660827,1.429111,-3.876983,2.05678,1.663049,0.4812884,-1.622815,1.005806,
0.5659171,1.429063,-3.876983,2.05678,1.662985,0.4812117,-1.621479,1.005493,
0.5655221,1.42915,-3.876983,2.05678,1.662999,0.4811766,-1.620782,1.005637,
0.5652672,1.42904,-3.876983,2.05678,1.662732,0.4813042,-1.620078,1.005716,
0.5650864,1.428997,-3.876983,2.05678,1.662703,0.4811876,-1.619634,1.005372,
0.5649871,1.42891,-3.876983,2.05678,1.662703,0.4811556,-1.619587,1.00492,
0.5648195,1.428885,-3.876983,2.05678,1.662941,0.4810245,-1.619632,1.004874,
0.56462,1.428838,-3.876983,2.05678,1.663131,0.4811223,-1.619232,1.003839,
0.5645583,1.428718,-3.876983,2.05678,1.663149,0.481097,-1.619524,1.003184,
