chair to collider angle,table to collider angle,audience to collider angle,


97.66604,122.5734,97.66604,
97.66604,122.5734,97.66604,
84.14957,146.6206,140.4213,
11.22237,90.4218,115.8995,
12.03685,88.42523,113.8768,
12.16927,87.94638,113.3808,
12.33831,87.45012,112.8696,
12.54283,86.90353,112.3053,
12.79342,86.35144,111.74,
13.05283,85.7784,111.1496,
13.34949,85.1812,110.5328,
13.66436,84.59789,109.9313,
14.03166,84.02835,109.3495,
20.7686,75.71034,100.6434,
21.09805,75.42455,100.3367,
21.61093,75.04425,99.908,
22.07101,74.66717,99.4322,
22.01378,74.66985,99.33903,
21.68461,74.95153,99.50226,
21.49694,75.10033,99.63723,
21.24563,75.29378,99.76575,
21.03959,75.46244,99.87324,
20.83651,75.66313,100.0159,
20.68263,75.85143,100.154,
20.53338,76.03336,100.2841,
20.40116,76.20835,100.4107,
20.26608,76.38843,100.5434,
20.14565,76.54571,100.6551,
20.02565,76.69164,100.7524,
19.94786,76.81918,100.8379,
19.92892,76.95669,100.9376,
19.91699,77.0533,100.9992,
19.92995,77.13084,101.0433,
19.95554,77.19344,101.0737,
19.9646,77.24934,101.0972,
19.96146,77.28998,101.1029,
19.94962,77.33878,101.1174,
19.94412,77.38728,101.1337,
19.94925,77.46733,101.182,
19.98992,77.54668,101.234,
19.97763,77.64896,101.305,
19.91143,77.76496,101.3849,
19.8202,77.87517,101.4577,
19.70567,78.01213,101.5561,
19.60069,78.15767,101.6618,
19.51892,78.34595,101.8122,
19.42998,78.56589,101.9966,
19.32871,78.86911,102.2653,
19.2375,79.19955,102.564,
19.14805,79.5845,102.9154,
19.07174,80.02191,103.3237,
19.00169,80.44089,103.7074,
18.95712,80.8903,104.1264,
18.91037,81.33671,104.541,
18.85866,81.77129,104.9387,
18.80225,82.21732,105.3489,
18.74345,82.68011,105.7745,
18.65358,83.12993,106.1852,
18.58945,83.56716,106.5826,
18.52173,84.01621,106.9904,
18.43952,84.45045,107.3818,
18.39352,84.87249,107.7608,
18.34988,85.28369,108.1302,
18.31993,85.64677,108.452,
18.29307,86.02845,108.7915,
18.24253,86.37246,109.0937,
18.16111,86.69389,109.3657,
18.04066,87.00922,109.6274,
17.8815,87.32314,109.8849,
17.73964,87.61999,110.1245,
17.59186,87.93213,110.3796,
17.40707,88.22819,110.6163,
17.25286,88.50906,110.8395,
17.09683,88.79166,111.0644,
16.93687,89.05093,111.2658,
16.76146,89.28984,111.4447,
16.57714,89.49854,111.5925,
16.411,89.72179,111.7557,
16.2138,89.91735,111.8896,
16.04957,90.11012,112.0223,
15.87712,90.28478,112.1409,
15.69124,90.44458,112.2399,
15.48655,90.59395,112.3264,
15.27817,90.72907,112.4025,
15.0486,90.84765,112.4578,
14.87624,91.00523,112.568,
14.73663,91.15435,112.67,
14.64198,91.32587,112.7971,
14.59779,91.50081,112.9314,
14.54935,91.66181,113.0556,
14.49592,91.83702,113.1895,
14.42258,92.00156,113.3145,
14.32361,92.1421,113.4192,
14.25905,92.27922,113.5218,
14.20774,92.40922,113.622,
14.16415,92.52447,113.7083,
14.12922,92.64777,113.8029,
14.10707,92.76009,113.8893,
14.07385,92.85483,113.9581,
