chair to collider angle,table to collider angle,audience to collider angle,


91.11499,95.64458,91.11499,
91.11499,95.64458,91.11499,
97.6705,35.865,166.0048,
76.17491,151.5437,48.13594,
85.57941,160.3604,43.63684,
86.21439,160.9659,43.07858,
86.38856,161.1527,42.90888,
86.80996,161.5375,42.51982,
86.77711,161.4816,42.83873,
86.60466,161.1973,43.98685,
85.35693,159.7029,44.32943,
85.53735,159.8693,44.52549,
85.69736,160.0282,44.77183,
85.94993,160.2028,45.12767,
86.18655,160.3664,45.4963,
86.37662,160.5162,45.8642,
86.54588,160.598,46.26803,
86.64357,160.6025,46.727,
86.69169,160.587,47.18874,
86.7084,160.6345,47.25618,
86.58484,160.7146,46.73993,
86.82905,160.7929,47.47371,
87.57475,161.2806,48.22022,
87.56956,161.1416,48.81298,
87.27528,160.8096,49.32829,
87.05528,160.6238,49.53857,
86.94737,160.5093,49.55184,
86.7653,160.5055,49.42122,
86.45148,160.4516,48.97253,
86.25124,160.3874,48.55315,
85.98861,160.3615,48.12314,
85.88252,160.4324,47.62794,
85.94198,160.5868,47.13105,
86.06041,160.8793,46.48904,
86.35417,161.2886,45.72964,
86.84634,161.8403,44.81258,
87.44478,162.5157,43.82251,
88.23497,163.2979,42.81216,
89.2291,164.2367,41.84168,
90.13007,165.0793,40.99178,
91.07956,165.9084,40.11012,
92.06902,166.6816,39.20799,
93.08313,167.455,38.33024,
94.17121,168.2021,37.39862,
95.32214,168.9056,36.45444,
96.38447,169.4797,35.6036,
97.49711,169.9279,34.77769,
98.57282,170.2415,33.99796,
99.59344,170.4342,33.29432,
100.5728,170.5011,32.67308,
101.4914,170.4231,32.06805,
102.1106,170.1499,31.46364,
102.5879,169.6869,30.75034,
103.0453,169.0683,29.91871,
103.3873,168.3071,28.99962,
103.8487,167.5333,28.09306,
104.3475,166.6924,27.14082,
104.9137,165.8108,26.22049,
105.5836,164.9053,25.37006,
106.3819,163.9701,24.59262,
107.2147,163.1648,24.08293,
108.0969,162.4311,23.76802,
108.8778,161.7166,23.47072,
109.5635,161.0877,23.39486,
110.21,160.5602,23.38684,
110.9272,160.0844,23.47083,
111.4814,159.6144,23.54894,
112.0738,159.1182,23.66396,
112.7035,158.65,23.80269,
113.1036,158.2106,23.85882,
113.4812,157.7673,23.82789,
113.6075,157.3746,23.73844,
113.6047,157.1025,23.57467,
113.6372,156.8615,23.49771,
113.6893,156.6091,23.46336,
113.7443,156.3123,23.36826,
113.9904,155.956,23.33939,
114.2432,155.5876,23.40942,
114.5156,155.2317,23.56086,
114.7764,154.9008,23.69738,
115.1254,154.5943,23.85806,
115.3386,154.3128,24.05047,
115.6687,153.9543,24.29211,
116.1665,153.4889,24.61955,
116.7558,152.9426,25.05659,
117.4062,152.3546,25.57296,
118.0949,151.7946,26.18031,
118.7738,151.2659,26.85992,
119.4765,150.7888,27.60143,
120.2955,150.3108,28.44084,
121.0762,149.8262,29.33426,
121.9184,149.2823,30.27003,
122.8248,148.7734,31.18544,
123.5142,148.3909,32.10099,
124.1947,148.0969,33.01017,
124.6903,148.0576,33.90466,
125.1622,148.0843,34.78742,
125.5639,148.1488,35.61548,
125.8893,148.1886,36.36089,
