chair to collider angle,table to collider angle,audience to collider angle,


72.91428,16.63911,72.91428,
72.91428,16.63911,72.91428,
72.9889,16.53754,72.9889,
72.36941,10.90277,72.36941,
72.02275,10.93871,72.02275,
71.99892,10.96,71.99892,
71.97805,10.97476,71.97805,
71.9513,10.98869,71.9513,
71.93621,11.00079,71.93621,
71.94901,10.99034,71.94901,
71.94296,10.99569,71.94296,
72.32845,10.57847,72.32845,
72.54848,10.35959,72.54848,
72.81857,10.08859,72.81857,
73.1714,9.744774,73.1714,
73.54543,9.382006,73.54543,
73.90743,9.027414,73.90743,
74.29324,8.652242,74.29324,
74.61597,8.340826,74.61597,
74.91837,8.049887,74.91837,
75.17673,7.799284,75.17673,
75.35361,7.629361,75.35361,
75.56912,7.428378,75.56912,
75.83315,7.174714,75.83315,
76.06055,6.957958,76.06055,
76.2956,6.728844,76.2956,
76.54436,6.500442,76.54436,
76.83254,6.247769,76.83254,
77.21176,5.918676,77.21176,
77.63374,5.567149,77.63374,
78.05332,5.249304,78.05332,
78.43371,5.00402,78.43371,
78.74893,4.875319,78.74893,
78.99624,4.861719,78.99624,
79.26109,4.883871,79.26109,
79.5358,4.950368,79.5358,
79.78733,5.108027,79.78733,
79.98492,5.380555,79.98492,
80.18009,5.713437,80.18009,
80.32433,6.118883,80.32433,
80.45573,6.591391,80.45573,
80.52807,7.115519,80.52807,
80.57731,7.630826,80.57731,
80.58334,8.178701,80.58334,
80.58797,8.704953,80.58797,
80.62074,9.226968,80.62074,
80.68988,9.742937,80.68988,
80.77927,10.26579,80.77927,
80.83161,10.77437,80.83161,
80.92413,11.28219,80.92413,
81.01402,11.76234,81.01402,
81.10853,12.24043,81.10853,
81.16527,12.73137,81.16527,
81.14969,13.25304,81.14969,
81.13647,13.76535,81.13647,
81.16518,14.27259,81.16518,
81.20213,14.78016,81.20213,
81.19498,15.3076,81.19498,
81.19164,15.83538,81.19164,
81.24378,16.38875,81.24378,
81.32755,16.9931,81.32755,
81.40376,17.6252,81.40376,
81.4715,18.24643,81.4715,
81.58587,18.86944,81.58587,
81.75508,19.46417,81.75508,
81.97004,20.05832,81.97004,
82.19119,20.62868,82.19119,
82.3876,21.2035,82.3876,
82.54375,21.78656,82.54375,
82.66377,22.33899,82.66377,
82.7468,22.87456,82.7468,
82.8399,23.48219,82.8399,
82.93106,24.10641,82.93106,
83.02094,24.72799,83.02094,
83.15889,25.34569,83.15889,
83.27421,25.98454,83.27421,
83.40736,26.61128,83.40736,
83.51612,27.22565,83.51612,
83.61308,27.80825,83.61308,
83.67313,28.39428,83.67313,
83.72315,28.97461,83.72315,
83.75941,29.56143,83.75941,
83.77256,30.12532,83.77256,
83.77653,30.65593,83.77653,
83.76876,31.13041,83.76876,
83.74767,31.56788,83.74767,
83.71087,31.94225,83.71087,
83.66885,32.32307,83.66885,
83.58149,32.71595,83.58149,
83.509,33.10384,83.509,
83.45914,33.47931,83.45914,
83.4042,33.83984,83.4042,
83.36731,34.13438,83.36731,
83.38526,34.32808,83.38526,
83.4095,34.52417,83.4095,
83.3746,34.67392,83.3746,
83.25675,34.81783,83.25675,
83.05779,34.94424,83.05779,
82.85094,35.08936,82.85094,
