chair to collider angle,table to collider angle,audience to collider angle,


115.6826,26.88433,115.6826,
115.6826,26.88433,115.6826,
126.4843,26.89757,119.0054,
119.5283,53.93393,95.96889,
120.4532,58.2827,92.21021,
120.5963,59.62135,91.02124,
120.6626,60.35054,90.38595,
120.9471,62.40408,88.53728,
121.1454,63.764,87.32431,
121.1867,63.7301,87.34866,
126.0717,68.55393,82.29511,
126.9382,68.97596,81.77555,
127.4486,69.25648,81.44262,
129.0153,70.18481,80.37685,
130.3259,71.07652,79.36108,
130.4948,71.19789,79.2093,
131.1379,71.71082,78.66304,
131.7367,72.25131,78.04753,
132.3209,72.80757,77.43974,
132.8667,73.39892,76.80719,
133.3756,73.98077,76.16135,
133.8679,74.57323,75.51923,
134.3444,75.16459,74.88107,
134.8243,75.77663,74.21609,
135.2843,76.38389,73.55303,
135.7495,77.02139,72.86961,
136.2521,77.66854,72.17183,
136.7513,78.34579,71.43801,
137.2162,79.00301,70.74478,
137.6469,79.66374,70.01865,
138.0307,80.30481,69.32831,
138.4028,80.9679,68.6135,
138.7507,81.64655,67.90888,
139.1017,82.33517,67.18148,
139.4438,83.05498,66.43719,
139.7829,83.75767,65.68417,
140.0765,84.51076,64.89812,
140.3576,85.27673,64.10079,
140.6261,86.10564,63.21617,
140.8965,86.95734,62.33137,
141.128,87.84731,61.41611,
141.3376,88.77015,60.44231,
141.5025,89.6942,59.4837,
141.605,90.64024,58.51895,
141.6725,91.58815,57.52635,
141.7067,92.54487,56.53642,
141.7107,93.52313,55.5395,
141.6667,94.51662,54.49229,
141.6279,95.48862,53.49164,
141.5833,96.46455,52.49651,
141.4837,97.44202,51.47123,
141.3943,98.40855,50.47379,
141.296,99.37905,49.48648,
141.1415,100.3589,48.48295,
140.9394,101.327,47.47268,
140.6853,102.3021,46.48463,
140.3813,103.283,45.47294,
140.0509,104.2412,44.46625,
139.7034,105.1926,43.4954,
139.3572,106.0983,42.56266,
138.9996,106.974,41.64375,
138.6389,107.8207,40.77921,
138.2718,108.6156,39.95196,
137.8888,109.4106,39.1102,
137.5245,110.1675,38.33532,
137.1741,110.8872,37.59149,
136.8199,111.5869,36.86953,
136.4785,112.2661,36.17879,
136.1006,112.9387,35.47931,
135.7194,113.6028,34.7533,
135.348,114.2403,34.09768,
134.9817,114.8628,33.44981,
134.6576,115.4539,32.81017,
134.2988,116.084,32.17492,
133.9297,116.7338,31.50675,
133.5251,117.4205,30.78425,
133.103,118.1166,30.09534,
132.684,118.8002,29.39799,
132.2832,119.4489,28.7258,
131.8906,120.0893,28.09542,
131.4809,120.7175,27.45166,
131.0523,121.3596,26.77401,
130.6107,121.9707,26.14616,
130.1839,122.5562,25.53279,
129.7768,123.1163,24.93578,
129.3842,123.6466,24.38389,
128.9857,124.1758,23.82916,
128.6117,124.6797,23.289,
128.2809,125.1276,22.84381,
127.9362,125.5891,22.36466,
127.6179,126.0112,21.90084,
127.3036,126.4109,21.4917,
126.9561,126.8341,21.02477,
126.6492,127.2143,20.61187,
126.3517,127.5908,20.23293,
126.0472,127.9806,19.80784,
125.7483,128.3594,19.41514,
125.4685,128.7299,19.04847,
125.1691,129.0947,18.63527,
