chair to collider angle,table to collider angle,audience to collider angle,


75.24069,10.37684,75.24069,
75.24069,10.37684,75.24069,
74.14963,100.5653,5.443449,
16.67174,132.8293,68.41758,
15.2281,130.8464,66.8323,
15.24041,130.7514,66.57523,
15.28211,130.7013,66.32334,
15.31772,130.6517,66.07148,
15.43897,130.4944,65.37359,
15.46763,130.5474,65.40873,
15.51194,130.5149,65.21529,
15.55018,130.5143,62.91854,
15.10575,130.1065,62.85067,
15.08578,130.0882,62.75871,
15.1016,130.0917,62.65109,
15.13633,130.103,62.52993,
15.20343,130.0925,62.1833,
15.18483,129.9826,61.90532,
15.18719,129.945,61.8814,
15.20976,129.8813,61.6994,
15.27887,129.8873,61.50049,
15.34442,129.8493,61.26966,
15.41497,129.8248,61.03636,
15.50702,129.7821,60.75254,
15.64157,129.7345,60.42451,
16.12078,129.7429,59.47852,
16.63774,129.7971,58.63806,
16.73955,129.8218,58.52489,
17.03284,129.8207,58.04899,
17.34936,129.8136,57.50859,
17.69796,129.7966,56.9365,
18.08565,129.7751,56.33765,
19.27676,129.6067,54.37581,
20.32596,129.3844,52.74395,
20.49072,129.3231,52.51851,
21.15693,129.1471,51.51699,
21.87341,128.9668,50.45645,
22.71901,128.7469,49.28632,
25.53625,127.9773,45.47818,
28.41337,127.0175,41.83345,
32.07422,125.7493,37.46064,
32.63068,125.5692,36.84854,
34.46865,124.9025,34.69118,
36.39498,124.1986,32.47729,
38.36606,123.4614,30.25235,
40.28838,122.6844,28.05118,
42.11765,121.8616,25.93923,
43.88395,121.0007,23.91493,
45.5615,120.1485,21.95902,
50.3924,117.6063,16.44187,
53.10431,116.0332,13.32207,
52.82128,116.1479,13.61261,
53.95749,115.4728,12.28333,
57.17987,113.5062,8.507686,
58.62856,112.4956,6.797687,
59.80861,111.745,5.451472,
60.69657,111.1916,4.488252,
60.36341,111.4217,4.847473,
60.75085,111.1997,4.442546,
61.02523,111.055,4.162784,
61.30025,110.9186,3.927252,
61.56065,110.8417,3.772993,
61.81158,110.7739,3.652055,
62.56657,110.5312,3.435814,
62.78632,110.4455,3.432792,
62.92658,110.3542,3.395518,
62.8687,110.3904,3.416556,
62.97044,110.3741,3.496088,
63.06668,110.3313,3.530917,
63.15015,110.2594,3.537676,
63.21328,110.1793,3.510954,
63.28007,110.1186,3.517917,
63.35204,110.029,3.504702,
63.40706,109.9554,3.506713,
63.48169,109.9077,3.555783,
63.54788,109.8489,3.598749,
63.61123,109.8083,3.663617,
63.66543,109.7694,3.739369,
63.71285,109.7359,3.793231,
63.84982,109.5606,3.917367,
63.93524,109.3606,3.924459,
63.99564,109.2186,3.968669,
63.97719,109.2091,3.952303,
64.03577,109.0993,3.966843,
64.08241,108.9498,3.945063,
64.17547,108.7597,3.941288,
64.27145,108.5505,3.94248,
64.4221,108.2881,3.986099,
64.62939,107.9905,4.088542,
64.85829,107.6061,4.209288,
65.20792,107.0191,4.449594,
65.65553,106.3292,4.806768,
66.24039,105.4834,5.429428,
67.05131,104.2846,6.41411,
67.97275,102.9205,7.661063,
69.26807,101.1261,9.453592,
70.83218,99.10128,11.56417,
72.58318,96.9938,13.91489,
74.50095,94.79616,16.42835,
