chair to collider angle,table to collider angle,audience to collider angle,


61.56805,107.5728,61.56805,
61.56805,107.5728,61.56805,
66.75328,113.159,117.3493,
79.14919,108.4396,116.1474,
85.17847,105.8216,115.1058,
86.72669,104.9444,114.6123,
88.33429,103.9368,113.9793,
93.10162,100.4637,111.554,
96.65684,97.26509,109.0736,
96.86304,96.96709,108.8255,
98.54419,95.25959,107.1566,
113.9767,69.88666,84.56635,
113.9651,68.94929,83.6525,
113.9371,68.60529,83.312,
113.8164,67.46462,82.19408,
113.6074,66.98468,81.70943,
113.5276,67.155,81.86774,
113.4073,66.9332,81.63116,
113.2502,66.77541,81.4646,
113.1073,66.65327,81.32508,
112.984,66.54504,81.20451,
112.8796,66.46629,81.1125,
112.7919,66.36416,80.9964,
112.7181,66.31545,80.93752,
112.6423,66.27545,80.89579,
112.5949,66.24222,80.85287,
112.5457,66.2197,80.81798,
112.5168,66.17558,80.75581,
112.4896,66.10217,80.65728,
112.4486,66.00957,80.54054,
112.4385,65.86481,80.38976,
112.455,65.66619,80.19188,
112.4821,65.41918,79.95303,
112.5147,65.10715,79.64417,
112.578,64.74442,79.30446,
112.6243,64.34826,78.9365,
112.7023,63.87366,78.49659,
112.788,63.32892,77.98511,
112.902,62.65253,77.35278,
113.0073,61.97431,76.70967,
113.1262,61.19007,75.95827,
113.2384,60.36352,75.1543,
113.3685,59.44321,74.28841,
113.4589,58.44604,73.32204,
113.5538,57.33497,72.25559,
113.6392,56.1827,71.13419,
113.7036,55.03488,70.02708,
113.7287,53.84332,68.86727,
113.7238,52.64595,67.69142,
113.6726,51.46149,66.52364,
113.5801,50.30809,65.3679,
113.4624,49.19293,64.27593,
113.3001,48.1457,63.22123,
113.1333,47.13668,62.21033,
112.9333,46.20454,61.24718,
112.754,45.32296,60.35056,
112.571,44.51423,59.52846,
112.3995,43.74594,58.72865,
112.2225,43.01039,57.96907,
112.0371,42.30045,57.22942,
111.851,41.61063,56.51625,
111.6182,40.95283,55.82293,
111.3749,40.31957,55.14468,
111.118,39.69347,54.48419,
110.8603,39.06287,53.81004,
110.6086,38.4271,53.1305,
110.4144,37.74056,52.42435,
110.224,37.00993,51.67281,
110.0599,36.23452,50.87945,
109.9316,35.40643,50.03586,
109.7601,34.58985,49.19751,
109.6054,33.74281,48.33569,
109.4721,32.8598,47.44388,
109.3429,31.95103,46.52714,
109.2196,31.03552,45.59221,
109.1226,30.05252,44.64198,
108.9499,29.08867,43.67294,
108.7828,28.1613,42.73799,
108.6099,27.28884,41.8413,
108.4725,26.50163,41.04634,
108.399,25.7786,40.33556,
108.3738,25.07292,39.65753,
108.3852,24.38028,39.01704,
108.47,23.72413,38.43007,
108.6236,23.08974,37.89768,
108.7769,22.45724,37.36979,
109.0086,21.83292,36.8594,
109.1899,21.26463,36.39558,
109.3671,20.72697,35.96066,
109.4112,20.20883,35.50189,
109.4893,19.71931,35.08002,
109.637,19.16954,34.63448,
109.709,18.6112,34.16792,
109.7671,18.06188,33.70739,
109.8802,17.48083,33.23962,
110.0596,16.9298,32.81581,
110.2283,16.40228,32.40456,
110.3388,15.90173,32.00056,
110.4288,15.39039,31.57191,
110.5106,14.84881,31.10955,
