chair to collider angle,table to collider angle,audience to collider angle,


82.76804,67.27418,82.76804,
82.76804,67.27418,82.76804,
95.6582,85.80344,28.74415,
97.19963,87.46815,37.33796,
97.17307,87.62583,38.05801,
97.1646,87.61943,38.27912,
97.16915,87.61591,38.48391,
97.15246,87.58917,39.0564,
97.14922,87.56201,39.17711,
97.09468,87.45992,42.05061,
96.78535,86.86884,41.64962,
96.66976,86.694,41.57227,
96.58662,86.57986,41.56742,
96.50036,86.44473,41.54499,
96.19294,86.00632,41.43219,
95.86983,85.57948,41.23226,
95.81744,85.52175,41.18441,
95.65452,85.31371,41.12284,
95.4902,85.09881,41.01287,
95.31644,84.87367,40.8933,
95.13797,84.64159,40.76462,
94.60362,83.95361,40.37962,
94.24154,83.50691,40.15135,
93.82351,82.98882,39.83612,
93.81561,82.97909,39.84406,
93.61321,82.71981,39.68942,
93.38031,82.43311,39.50288,
93.16256,82.15051,39.30198,
92.90794,81.84261,39.09217,
92.16414,80.91586,38.40206,
91.56884,80.20839,37.8632,
90.94382,79.44209,37.27428,
90.89825,79.38622,37.20401,
90.56721,78.98011,36.8903,
90.23921,78.56957,36.57476,
89.9168,78.17477,36.28042,
89.58735,77.76276,35.97303,
89.27932,77.37863,35.68472,
88.94516,76.96617,35.37933,
88.57994,76.53091,35.04887,
88.23522,76.10508,34.72086,
87.87266,75.6645,34.37637,
87.52138,75.23249,34.02759,
86.40625,73.87224,32.90106,
85.5958,72.89516,32.03989,
84.82455,71.92781,31.15986,
84.81347,71.90668,31.12027,
84.40335,71.41856,30.67836,
83.98593,70.91207,30.22706,
83.58482,70.41982,29.76769,
83.17023,69.9164,29.32546,
82.74733,69.41101,28.86888,
82.34151,68.91201,28.41188,
81.9022,68.38667,27.93962,
81.47693,67.87431,27.486,
81.06332,67.37042,27.04222,
79.84599,65.8833,25.7524,
79.04698,64.89773,24.91556,
78.24007,63.90172,24.04053,
77.43145,62.90411,23.13226,
76.61491,61.89809,22.18081,
75.80235,60.87563,21.24446,
75.79173,60.8675,21.23185,
75.39165,60.36753,20.78287,
74.9893,59.86632,20.34511,
73.78553,58.38037,19.03288,
72.98823,57.39254,18.18329,
72.23081,56.4463,17.37231,
71.46151,55.51066,16.58828,
70.72202,54.59389,15.84844,
69.96841,53.68758,15.05151,
69.23594,52.79444,14.36199,
69.25938,52.82147,14.43149,
68.9118,52.40716,14.12881,
67.85117,51.1155,13.22895,
67.18127,50.2985,12.66247,
67.19102,50.31798,12.65791,
66.86437,49.92857,12.42307,
65.93214,48.78052,11.73,
65.32414,48.02845,11.29182,
64.79591,47.36208,11.00201,
64.29697,46.73391,10.69272,
63.83341,46.1338,10.32381,
63.36281,45.54386,9.918118,
62.93576,45.01343,9.405148,
62.52998,44.51685,9.115915,
62.15028,44.03498,8.803349,
61.7911,43.59928,8.482,
61.42836,43.16917,8.231728,
61.11965,42.77766,7.964619,
60.85962,42.43475,7.680789,
60.73697,42.26686,7.59254,
60.55161,41.99323,7.367135,
60.38062,41.73023,7.183978,
60.22784,41.45984,6.919569,
60.0477,41.1938,6.647857,
59.86149,40.95328,6.472933,
59.72294,40.75486,6.273918,
59.5986,40.56603,6.074993,
