pos to chair dis,pos to table dis,pos to audience dis,controller to chair dis,controller to table dis,controller to audience dis,


2.555763,4.700738,2.555763,0,4.507173,0,
2.555763,4.700738,2.555763,0,4.507173,0,
2.555588,4.700531,2.555588,0,4.507173,0,
2.537014,4.69275,2.537014,2.416061,4.641598,2.416061,
2.536592,4.692521,2.536592,2.416247,4.641705,2.416247,
2.536582,4.692536,2.536582,2.416361,4.642115,2.416361,
2.536577,4.692648,2.536577,2.416471,4.642118,2.416471,
2.536451,4.692615,2.536451,2.416599,4.642097,2.416599,
2.536398,4.692614,2.536398,2.416564,4.642495,2.416564,
2.536414,4.69249,2.536414,2.416623,4.642435,2.416623,
2.536283,4.692444,2.536283,2.416683,4.64229,2.416683,
2.536157,4.692269,2.536157,2.413284,4.640311,2.413284,
2.534259,4.690959,2.534259,2.413008,4.640317,2.413008,
2.534167,4.690824,2.534167,2.412764,4.64006,2.412764,
2.534024,4.69073,2.534024,2.41246,4.639488,2.41246,
2.533953,4.690718,2.533953,2.412214,4.63985,2.412214,
2.533863,4.690797,2.533863,2.412079,4.639723,2.412079,
2.533805,4.690745,2.533805,2.41202,4.639627,2.41202,
2.533755,4.690799,2.533755,2.411994,4.640158,2.411994,
2.533638,4.690743,2.533638,2.411939,4.64013,2.411939,
2.53346,4.690673,2.53346,2.41197,4.640175,2.41197,
2.533314,4.690553,2.533314,2.411711,4.640704,2.411711,
2.533212,4.690701,2.533212,2.411656,4.640694,2.411656,
2.533147,4.690668,2.533147,2.41162,4.640678,2.41162,
2.533042,4.690618,2.533042,2.411712,4.641162,2.411712,
2.532971,4.690493,2.532971,2.411714,4.641164,2.411714,
2.532965,4.690472,2.532965,2.411731,4.641132,2.411731,
2.532834,4.690317,2.532834,2.411896,4.641673,2.411896,
2.532726,4.690336,2.532726,2.411913,4.641653,2.411913,
2.532713,4.690312,2.532713,2.411889,4.641532,2.411889,
2.532585,4.690164,2.532585,2.411909,4.6421,2.411909,
2.532504,4.690102,2.532504,2.411832,4.642035,2.411832,
2.532517,4.690064,2.532517,2.411817,4.642123,2.411817,
2.532517,4.690111,2.532517,2.411805,4.642809,2.411805,
2.532521,4.68974,2.532521,2.411813,4.642931,2.411813,
2.532361,4.689648,2.532361,2.411942,4.643309,2.411942,
2.532361,4.689655,2.532361,2.411641,4.644063,2.411641,
2.532337,4.689573,2.532337,2.411652,4.644147,2.411652,
2.532399,4.689556,2.532399,2.411738,4.644283,2.411738,
2.532331,4.689412,2.532331,2.41181,4.644873,2.41181,
2.53231,4.689422,2.53231,2.411731,4.644557,2.411731,
2.532311,4.689412,2.532311,2.411666,4.644513,2.411666,
2.532254,4.689323,2.532254,2.411571,4.645059,2.411571,
2.532232,4.68935,2.532232,2.411471,4.644998,2.411471,
2.532387,4.689399,2.532387,2.411348,4.644658,2.411348,
2.532348,4.689351,2.532348,2.411392,4.64498,2.411392,
2.532357,4.689229,2.532357,2.411315,4.644752,2.411315,
2.532368,4.689235,2.532368,2.411279,4.644724,2.411279,
2.532402,4.689299,2.532402,2.411173,4.644997,2.411173,
2.532413,4.689418,2.532413,2.411209,4.645014,2.411209,
